1	tt2070082:-	tt2070083:-	tt2070957:-	tt2071728:-	tt2072428:-	tt2072429:-	tt2073200:-	tt2075543:-	tt2076457:-	tt2077169:-	tt2078092:-	tt2078907:-	tt2082614:-	tt2083489:-	tt2084260:-	tt2085140:-	tt2089088:-	tt2089987:-	tt2090793:-	tt2091538:-	tt2094265:-	tt2095160:-	tt2095931:-	tt2096795:-	tt2099874:-	tt2100804:-	tt2101643:-	tt2105266:-	tt2105267:-	tt2106862:-	tt2107968:-	tt2108718:-	tt2112450:-	tt2113266:-	tt2114636:-	tt2115763:-	tt2118990:-	tt2119650:-	tt2120257:-	tt2120920:-	tt2121902:-	tt2125095:-	tt2125096:-	tt2125787:-	tt2125788:-	tt2125789:-	tt2125790:-	tt2125791:-	tt2125792:-	tt2125793:-	tt2125794:-	tt2125795:-	tt2272041:-	
2	tt2154520:-	tt2155874:-	tt2157316:-	tt2162402:-	tt2163842:-	tt2167516:-	tt2167748:-	tt2169492:-	tt2176420:-	tt2274011:-	tt2276279:-	tt2279663:-	tt2281793:-	tt2291057:-	tt2293547:-	tt2295319:-	tt2297307:-	tt2303347:-	tt2305335:-	tt2309145:-	tt2314029:-	tt2317607:-	tt2318955:-	tt2320377:-	tt2321787:-	tt2327769:-	tt2329363:-	tt2331599:-	tt2333237:-	tt2340467:-	tt2342655:-	tt2344349:-	tt2346055:-	tt2354727:-	tt2356105:-	tt2357779:-	tt2359873:-	tt2365109:-	tt2366835:-	tt2366837:-	tt2369989:-	tt2376395:-	tt2380505:-	tt2381537:-	tt2382283:-	tt2386735:-	tt2387845:-	tt2389451:-	tt2390547:-	tt2394221:-	tt2395725:-	tt2397705:-	
3	tt2734100:-	tt2735632:-	tt2739912:-	tt2747192:-	tt2751380:-	tt2753998:-	tt2765170:-	tt2767952:-	tt2770000:-	tt2773068:-	tt2775920:-	tt2781402:-	tt2783634:-	tt2785526:-	tt2789050:-	tt2789472:-	tt2798036:-	tt2803970:-	tt2813784:-	tt2837706:-	tt2846570:-	tt2850764:-	tt2853696:-	tt2859396:-	tt2861732:-	tt2870904:-	tt2873776:-	tt2879998:-	tt2887112:-	tt2889160:-	tt2892054:-	tt2897666:-	tt2903974:-	tt2906902:-	tt2908350:-	tt2914170:-	tt2919190:-	tt2924696:-	tt2931958:-	tt2934118:-	tt2938232:-	tt2940314:-	tt2943198:-	tt2945412:-	tt2947460:-	tt2950096:-	tt2951792:-	tt2957060:-	tt2959624:-	tt2963594:-	tt2973888:-	tt2994844:-	
