2	tt10099746:-	tt10099782:-	tt10099802:-	tt10099812:-	tt10099846:-	tt10099856:-	tt10099868:-	tt10099904:-	tt10099922:-	tt10099926:-	tt10099932:-	
1	tt7089818:5.2	tt7089824:4.1	tt7089826:4.6	tt7089828:4.6	tt7089830:-	tt7089832:-	tt7089834:-	tt7089836:-	tt7089838:-	tt7089840:-	tt7089844:-	
