32	tt11415954:-	
33	tt11415974:-	
34	tt11415982:-	
35	tt11415988:-	
\N	tt11847498:-	tt15012026:-	tt15012032:-	tt9673130:-	tt9673134:-	tt9677688:-	tt9677708:-	tt9687544:-	tt9688652:-	tt9696084:-	tt9702980:-	tt9714664:-	tt9735374:-	tt9740862:-	
25	tt7038586:-	tt7282024:-	tt7282028:-	tt7282044:-	tt7282050:-	tt7903590:-	
28	tt7845566:-	tt7851126:-	tt7855520:-	tt7860188:-	tt7868868:-	tt7868912:-	tt7874252:-	tt7883314:-	tt7884506:-	tt7889502:-	tt7903484:-	tt7903498:-	tt7903514:-	tt7903646:-	tt7907616:-	tt7917798:-	tt7917810:-	tt7923138:-	tt7937552:-	tt7937558:-	tt7937562:-	tt7944124:-	tt7945518:-	tt7953162:-	tt7953176:-	tt7965780:-	tt7965790:-	tt7965806:-	tt7973958:-	tt7973990:-	tt7973998:-	tt7974012:-	tt7974024:-	tt7983612:-	tt7983664:-	tt7997672:-	tt7997704:-	tt7997714:-	tt7997722:-	tt8006170:-	tt8006174:-	tt8013878:-	tt8013890:-	tt8013900:-	tt8026414:-	tt8026426:-	tt8026442:-	tt8030796:-	tt8031012:-	tt8032282:-	tt8032290:-	tt8042558:-	tt8042574:-	tt8052160:-	tt8054134:-	tt8054220:-	tt8058924:-	tt8060300:-	tt8060304:-	tt8060310:-	tt8064624:-	tt8064626:-	tt8064638:-	tt8064660:-	tt8068422:-	tt8068498:-	tt8068560:-	tt8068634:-	tt8074522:-	tt8079334:-	tt8088690:-	tt8088714:-	tt8092392:-	tt8096276:-	tt8105410:-	tt8105442:-	tt8114894:-	tt8114910:-	tt8123524:-	tt8123552:-	tt8139766:-	tt8139792:-	tt8139820:-	tt8150168:-	tt8150182:-	tt8160994:-	tt8161000:-	tt8173674:-	tt8173708:-	
1	tt7868962:-	tt9453198:-	tt9453232:-	
2	tt7869014:-	
3	tt7873916:-	
4	tt7873934:-	
5	tt7873962:-	tt7903654:-	
6	tt7874358:-	
7	tt7874386:-	
8	tt7874424:-	
9	tt7875268:-	
