7	tt0380141:8.2	tt3651194:-	tt3651196:-	tt3651202:-	tt3651206:-	tt3651208:-	tt3651210:-	tt3651214:-	tt3651216:-	tt3651218:-	
1	tt0635747:-	tt0635748:-	tt0635749:-	tt0635750:-	tt0635751:-	tt0635752:-	tt0635753:-	tt0635754:-	tt0635755:-	tt0635756:-	
2	tt0635757:-	tt0635758:-	tt0635759:-	tt0635760:-	tt0635761:-	tt0635762:-	tt0635763:-	tt0635764:-	tt0635765:-	tt0635766:-	
3	tt0635767:-	tt0635768:-	tt0635769:-	tt0635770:-	tt0635771:-	tt0635772:-	tt0635773:-	tt0635774:-	tt0635775:-	tt0635776:-	
12	tt1123683:-	tt1123684:-	tt1123685:-	tt1123686:-	tt1123687:-	tt1123688:-	tt1123689:-	tt1123690:-	tt1123691:-	tt1123692:-	
5	tt1185785:-	tt4139306:-	tt4139308:-	tt4139312:-	tt4139314:-	tt4139316:-	tt4139318:-	tt4139322:-	tt4139324:-	tt4139326:-	
4	tt1185786:-	tt2159563:-	tt2159565:-	tt2159567:-	tt2159569:-	tt2159571:-	tt2159573:-	tt2159575:-	tt2159577:-	tt2159579:-	
19	tt1426777:-	tt4167306:-	tt4167312:-	tt4167316:-	tt4167320:-	tt4167324:-	
9	tt2057023:-	tt2159551:-	tt2159553:-	tt2159555:-	tt2159557:-	tt2159559:-	tt2159561:-	tt4139492:-	tt4139494:-	tt4139508:-	
10	tt2057024:-	tt4145514:-	tt4145516:-	tt4145518:-	tt4145520:-	tt4145524:-	tt4145526:-	tt4145528:-	tt4145530:-	tt4145532:-	
14	tt2057025:-	tt4163406:-	tt4163408:-	tt4163416:-	tt4163418:-	tt4163420:-	tt4163422:-	tt4163424:-	tt4163428:-	tt4163432:-	
6	tt3651224:-	tt4139350:-	tt4139352:-	tt4139354:-	tt4139358:-	tt4139360:-	tt4139362:-	tt4139364:-	tt4139366:-	tt4139368:-	
8	tt3651228:-	
11	tt3651232:-	tt4145534:-	tt4145536:-	tt4145540:-	tt4145542:-	tt4145544:-	tt4145548:-	tt4145550:-	tt4145554:-	tt4145556:-	
13	tt3651236:7.4	tt4145558:-	tt4145562:-	tt4145564:-	tt4145566:-	tt4145570:-	tt4145572:-	tt4145574:-	tt4145576:-	tt4145578:-	
15	tt3651240:-	tt4163434:-	tt4163436:-	tt4163438:-	tt4163440:-	tt4163442:-	tt4163444:-	tt4163446:-	tt4163448:-	tt4163450:-	
16	tt4139512:-	tt4164986:-	tt4164988:-	tt4164990:-	tt4164996:-	tt4164998:-	tt4165000:-	tt4165014:-	tt4165018:-	tt4165020:-	
17	tt4139514:-	tt4165036:-	tt4165042:-	tt4165044:-	tt4165046:-	tt4165048:-	tt4165050:-	tt4165054:-	
18	tt4139520:-	tt4167270:-	tt4167274:-	tt4167278:-	tt4167282:-	tt4167284:-	tt4167290:-	tt4167296:-	tt4167298:-	tt4167302:-	
20	tt4139524:-	tt4143288:-	tt4143292:-	tt4143298:-	tt4143300:-	
\N	tt4143222:-	tt4143226:-	tt4143228:-	tt4143232:-	tt4143234:-	tt4143238:-	tt4143240:-	tt4143242:-	tt4143246:-	tt4143248:-	tt4143254:-	tt4143258:-	tt4143260:-	tt4143264:-	tt4143266:-	tt4143268:-	tt4143272:-	tt4143278:-	tt4143282:-	
