1	tt0930360:8.1	tt0930361:-	tt0930362:-	tt0930363:-	tt0930364:-	tt0930365:-	tt0930366:-	tt0930367:-	tt0930368:-	tt0930369:-	tt0930370:-	tt0930371:-	tt0930372:-	tt0930373:-	tt0930374:-	tt0930375:-	tt0930376:-	tt0930377:-	tt0930378:-	tt0930379:-	tt0930380:-	tt0930381:-	tt0930382:-	
4	tt0935812:-	tt0936243:-	tt0936252:-	tt0936253:-	tt0936254:-	tt0936257:-	tt0936259:-	tt0936263:-	tt0936267:-	tt0936268:-	tt0936269:-	tt0936270:-	tt0936272:-	tt0936275:-	tt0936276:-	tt0936278:-	tt0936279:-	tt0936282:-	tt0936284:-	tt0936291:-	tt0936292:-	tt0936293:-	tt0936295:-	tt0936299:-	tt0936301:-	
2	tt0935813:-	tt0935814:-	tt0936247:-	tt0936248:-	tt0936249:-	tt0936256:-	tt0936258:-	tt0936260:-	tt0936261:-	tt0936264:-	tt0936266:-	tt0936271:-	tt0936277:-	tt0936286:-	tt0936287:-	tt0936289:-	tt0936296:-	tt0936297:-	tt0936298:-	
3	tt0936244:-	tt0936245:-	tt0936246:-	tt0936250:-	tt0936251:-	tt0936255:-	tt0936262:-	tt0936265:-	tt0936273:-	tt0936274:-	tt0936280:-	tt0936281:-	tt0936283:-	tt0936285:-	tt0936288:-	tt0936290:-	tt0936294:-	tt0936300:-	tt0936302:-	tt0936303:-	
5	tt1287665:6.6	tt1287666:-	tt1287667:-	tt1287668:-	tt1289751:-	tt1289752:-	tt1289753:-	tt1552138:-	tt1552139:-	tt1552140:-	tt1552141:-	tt1552142:-	tt1552143:-	tt1552144:-	tt1552145:-	tt1552146:-	tt1552147:-	tt1552148:-	tt1552149:-	tt1552150:-	tt1552540:-	tt1552541:-	tt1553488:-	tt1553489:-	tt1991485:-	tt1991488:-	tt1991491:-	tt1991492:-	tt1991494:-	tt1991497:-	tt1991498:-	tt1991502:-	tt1991503:-	tt1991506:-	tt1991508:-	tt1991514:-	
6	tt1991486:-	tt1991487:-	tt1991489:-	tt1991490:-	tt1991493:-	tt1991495:-	tt1991496:-	tt1991499:-	tt1991500:-	tt1991501:-	tt1991504:-	tt1991505:-	tt1991507:-	tt1991509:-	tt1991510:-	tt1991511:-	tt1991512:-	tt1991513:-	tt1991515:-	tt1991516:-	tt1991517:-	tt1991518:-	tt1991519:-	tt1991520:-	tt1991521:-	
7	tt2071050:-	tt2074673:-	tt2074674:-	tt2074675:-	tt2074676:-	tt2074677:-	tt2074678:-	tt2074679:-	tt2074680:-	tt2074681:-	tt2074682:-	tt2074683:-	tt2074684:-	tt2074685:-	tt2074686:-	tt2074687:-	tt2074688:-	tt2074689:-	tt2074690:-	tt2074691:-	tt2077221:-	tt2077222:-	tt2077223:-	tt2078191:-	tt2084358:-	
8	tt2751506:-	tt2990934:-	tt2990958:-	tt2990986:-	tt2991006:-	tt2991084:-	tt2991130:-	tt2991140:-	tt2991148:-	tt2991174:-	tt2991176:-	tt2991188:-	tt2991208:-	tt2991498:-	tt2991518:-	tt2992608:-	tt2992616:-	tt2994866:-	tt2996222:-	tt2996232:-	tt3002246:-	tt3004284:-	tt3006692:-	tt3008992:-	tt3019672:-	
9	tt4326458:-	tt4328286:-	tt4331580:-	tt4334456:-	tt4345682:-	tt4351860:-	tt4354572:-	tt4356922:-	tt4368492:-	tt4370506:-	tt4374294:-	tt4378704:-	tt4388930:-	tt4391992:-	tt4396446:-	tt4400296:-	tt4416294:-	tt4419092:-	tt4422040:-	tt4423874:-	tt4434168:-	tt4436992:-	tt4444366:-	tt4444380:-	tt4453732:-	
