4	tt10303202:-	tt10303608:-	tt10303616:-	tt10303620:-	tt10303626:-	tt10303632:-	tt10303638:-	tt10303642:-	tt10303650:-	tt10303660:-	tt10303664:-	tt10303670:-	tt10303672:-	tt10303676:-	tt10303680:-	tt10303684:-	tt10303688:-	tt10303692:-	tt10314360:-	tt10323390:-	tt10350510:-	tt10360336:-	tt10384894:-	tt10394072:-	tt10418956:-	tt10431444:-	tt10452226:-	tt10465960:-	tt10499358:-	tt10499362:-	
3	tt10303596:-	tt10363412:-	tt10363416:-	tt10363424:-	tt10363426:-	tt10363434:-	tt10363442:-	tt10363450:-	tt10363458:-	tt10363460:-	tt10363466:-	tt10363470:-	tt10363478:-	tt10363484:-	tt10363490:-	tt10363494:-	tt10363504:-	tt10363512:-	tt10363522:-	tt10363532:-	tt10363540:-	tt10363544:-	tt10363550:-	tt10363556:-	tt10363564:-	tt10363576:-	tt6884940:-	
2	tt14753682:-	tt14753686:-	tt14753690:-	tt14753720:-	tt14753722:-	tt14753726:-	tt14753728:-	tt14753730:-	tt14753734:-	tt14753736:-	tt14753738:-	tt14753740:-	tt14753746:-	tt14753750:-	tt14753752:-	tt14753754:-	tt14753758:-	tt14753762:-	tt14753766:-	tt14753770:-	tt14753774:-	tt14753776:-	tt14753782:-	tt14753784:-	tt14753786:-	tt6341330:-	tt6341336:-	
1	tt14759702:-	tt14759710:-	tt14759714:-	tt14759716:-	tt14759722:-	tt14759724:-	tt14759728:-	tt14759730:-	tt14759732:-	tt14797188:-	tt14797190:-	tt14797194:-	tt14797196:-	tt14797198:-	tt14803718:-	tt14803724:-	tt14803730:-	tt14806936:-	tt14806948:-	tt14806952:-	tt14806960:-	tt14806962:-	tt14806964:-	tt14806968:-	tt14806970:-	tt6341322:-	tt6341326:-	
