16	tt13072978:-	tt13072982:-	tt13072988:-	tt13072994:-	tt13072996:-	tt13072998:-	tt13073004:-	tt13073006:-	tt13073008:-	tt13073010:-	tt13073012:-	tt13073014:-	tt13073018:-	
15	tt13073020:-	tt13073022:-	tt13073026:-	tt13073030:-	tt13073036:-	tt13073040:-	tt13073042:-	tt13073044:-	tt13073048:-	tt13073050:-	tt13073054:-	tt13073058:-	tt13073062:-	
14	tt13073066:-	tt13073070:-	tt13073076:-	tt13073078:-	tt13073082:-	tt13073086:-	tt13073092:-	tt13073102:-	tt13073106:-	tt13073114:-	tt13073120:-	tt13073126:-	tt13073132:-	
13	tt13073148:-	tt13073152:-	tt13073160:-	tt13073164:-	tt13073170:-	tt13073180:-	tt13073184:-	tt13073190:-	tt13073198:-	tt13073202:-	tt13073204:-	tt13073208:-	tt13073212:-	
12	tt13073882:-	tt13073884:-	tt13073886:-	tt13073888:-	tt13073890:-	tt13073894:-	tt13073896:-	tt13073898:-	tt13073900:-	tt13073902:-	tt13073912:-	tt13073914:-	tt13073916:-	
11	tt13073918:-	tt13073920:-	tt13073926:-	tt13073928:-	tt13073932:-	tt13073936:-	tt13073940:-	tt13073942:-	tt13073944:-	tt13073950:-	tt13073952:-	tt13073954:-	tt13073956:-	
10	tt13073982:-	tt13073990:-	tt13073992:-	tt13074008:-	tt13074014:-	tt13074018:-	tt13074022:-	tt13074024:-	tt13074030:-	tt13074034:-	tt13074036:-	tt13074040:-	tt13074046:-	
9	tt13074048:-	tt13074050:-	tt13074060:-	tt13074062:-	tt13074064:-	tt13074066:-	tt13074070:-	tt13074076:-	tt13074078:-	tt13074082:-	tt13074084:-	tt13074090:-	tt13074092:-	
8	tt13079320:-	tt13079326:-	tt13079330:-	tt13079334:-	tt13079338:-	tt13079340:-	tt13079342:-	tt13079346:-	tt13079348:-	tt13079352:-	tt13079354:-	tt13079358:-	tt13079360:-	
7	tt13079366:-	tt13079370:-	tt13079374:-	tt13079376:-	tt13079378:-	tt13079386:-	tt13079390:-	tt13079394:-	tt13079396:-	tt13079400:-	tt13079404:-	tt13079408:-	tt13079412:-	
6	tt13079434:-	tt13079436:-	tt13079438:-	tt13079442:-	tt13079444:-	tt13079448:-	tt13079450:-	tt13079452:-	tt13079456:-	tt13079458:-	tt13079460:-	tt13079462:-	
5	tt13079472:-	tt13079476:-	tt13079480:-	tt13079486:-	tt13079488:-	tt13079492:-	tt13079496:-	tt13079502:-	tt13079504:-	tt13079508:-	tt13079512:-	tt13079516:-	tt13079520:-	
4	tt13079528:-	tt13079530:-	tt13079536:-	tt13079540:-	tt13079544:-	tt13079552:-	tt13079554:-	tt13079556:-	tt13079558:-	tt13079560:-	tt13079562:-	tt13079564:-	tt13079566:-	
3	tt13079574:-	tt13079582:-	tt13079584:-	tt13079586:-	tt13079590:-	tt13079592:-	tt13079602:-	tt13079604:-	tt13079608:-	tt13079614:-	tt13079622:-	tt13079626:-	tt13079630:-	
2	tt13079642:-	tt13079644:-	tt13079648:-	tt13079652:-	tt13079656:-	tt13079670:-	tt13079674:-	tt13079678:-	tt13079682:-	tt13079684:-	tt13079686:-	tt13079688:-	tt13079700:-	
1	tt13079720:-	tt13079722:-	tt13079772:-	tt13079776:-	tt13079780:-	tt13079782:-	tt13079784:-	tt13079786:-	tt13079788:-	tt13079792:-	tt13079794:-	tt13079796:-	tt13079802:-	
