1	tt2041055:-	tt2041056:-	tt2041057:-	tt2041058:-	tt2041059:-	tt2041060:-	tt2041061:-	tt2041062:-	tt2041063:-	tt2041064:-	tt2041065:-	
2	tt2041066:-	tt2041067:-	tt2041068:-	tt2041069:-	tt2041070:-	tt2041071:-	tt2041072:-	tt2041073:-	tt2041074:-	tt2041075:-	tt2041076:-	
3	tt2041077:-	tt2041078:-	tt2041079:-	tt2041080:-	tt2041081:-	tt2041082:-	tt2041083:-	tt2041084:-	tt2041085:-	tt2041086:-	tt2041087:-	
