1	tt9087952:-	tt9087966:-	tt9087972:-	tt9087974:-	tt9087976:-	tt9087978:-	tt9087980:-	tt9087982:-	tt9087984:-	tt9087986:-	tt9087988:-	tt9087990:-	tt9087992:-	tt9087994:-	tt9087996:-	tt9087998:-	tt9088000:-	tt9088002:-	tt9088004:-	tt9088006:-	tt9088010:-	tt9090508:-	tt9090510:-	tt9090512:-	tt9090514:-	tt9090516:-	tt9090518:-	tt9090520:-	tt9090522:-	tt9090524:-	tt9090528:-	tt9090530:-	tt9090532:-	tt9090534:-	tt9090536:-	tt9090538:-	tt9090540:-	tt9090542:-	tt9090544:-	tt9090546:-	tt9090548:-	tt9096774:-	tt9096776:-	tt9096784:-	tt9096786:-	tt9096788:-	tt9096792:-	tt9096794:-	tt9096796:-	tt9096798:-	tt9096800:-	tt9096802:-	tt9096804:-	tt9096806:-	tt9096808:-	tt9096810:-	tt9096812:-	tt9096814:-	tt9096816:-	tt9096818:-	
2	tt9087968:-	tt9096822:-	tt9101526:-	tt9101528:-	tt9101530:-	tt9101532:-	tt9101534:-	tt9101538:-	tt9101542:-	tt9101544:-	tt9101546:-	tt9101548:-	tt9101552:-	tt9101554:-	tt9101556:-	tt9101558:-	tt9101562:-	tt9101564:-	tt9101566:-	tt9101568:-	tt9101570:-	tt9107382:-	tt9107384:-	tt9107386:-	tt9107388:-	tt9107390:-	tt9107392:-	tt9107394:-	tt9107398:-	tt9107400:-	tt9107404:-	tt9107408:-	tt9107410:-	tt9107412:-	tt9107414:-	tt9107416:-	tt9107418:-	tt9107420:-	tt9107422:-	tt9107424:-	tt9107426:-	tt9107428:-	tt9107430:-	tt9107432:-	tt9107434:-	tt9107436:-	tt9107438:-	tt9107440:-	tt9107442:-	tt9107444:-	tt9107446:-	tt9107450:-	tt9107452:-	tt9107454:-	tt9107456:-	tt9107458:-	tt9107460:-	tt9107462:-	tt9107464:-	tt9107466:-	tt9107468:-	tt9111758:-	tt9111760:-	tt9111762:-	tt9111764:-	tt9111770:-	tt9111772:-	tt9111774:-	tt9111776:-	tt9111778:-	tt9111782:-	tt9111784:-	tt9111788:-	tt9111790:-	tt9111792:-	tt9111794:-	tt9111798:-	tt9111800:-	tt9111802:-	tt9111804:-	tt9111806:-	tt9118168:-	tt9118632:-	tt9118634:-	tt9118636:-	tt9118638:-	tt9118644:-	tt9118648:-	tt9118650:-	tt9118654:-	tt9118656:-	tt9118658:-	tt9118660:-	tt9118662:-	tt9118664:-	tt9118668:-	tt9118670:-	tt9118672:-	tt9118674:-	tt9118676:-	tt9118680:-	tt9122810:-	tt9122812:-	tt9122814:-	tt9122818:-	tt9122820:-	tt9122822:-	tt9122824:-	tt9122826:-	tt9122828:-	tt9122830:-	tt9122832:-	tt9122834:-	tt9122836:-	tt9122838:-	tt9122840:-	
3	tt9087970:-	tt9122844:-	tt9127782:-	tt9127784:-	tt9127786:-	tt9127790:-	tt9127792:-	tt9127794:-	tt9127796:-	tt9127800:-	tt9127802:-	tt9127804:-	tt9127806:-	tt9127808:-	tt9127810:-	tt9127812:-	tt9127814:-	tt9127816:-	tt9127818:-	tt9127822:-	tt9127826:-	tt9127828:-	tt9127830:-	tt9127832:-	tt9127834:-	tt9127836:-	tt9127838:-	tt9127842:-	tt9127844:-	tt9127846:-	tt9127848:-	tt9127850:-	tt9127854:-	tt9127858:-	tt9127860:-	tt9127862:-	tt9127864:-	tt9127866:-	tt9127868:-	tt9127870:-	tt9127872:-	tt9132178:-	tt9132180:-	tt9132182:-	tt9132184:-	tt9132186:-	tt9132188:-	tt9132190:-	tt9132192:-	tt9132194:-	tt9132196:-	tt9132198:-	tt9132200:-	tt9132202:-	tt9132204:-	tt9132206:-	tt9132208:-	tt9132210:-	tt9132212:-	tt9132214:-	
