1	tt0561436:-	tt0947908:6.8	tt1034138:-	tt1094407:-	tt1094408:-	tt1094409:-	tt1094410:-	tt1094411:-	tt1101745:-	tt1101747:-	tt1101748:-	tt1101749:-	tt1101750:-	tt1101751:-	tt1101752:-	tt1101753:-	tt1101754:-	tt1101756:-	tt1101757:-	tt1101758:-	tt1101759:-	tt1101760:-	tt1101761:-	tt1105953:-	
4	tt0785799:-	tt0785800:-	tt0785801:-	tt0785802:-	tt1132766:-	tt1132767:-	tt1132768:-	tt1132769:-	tt1132774:-	tt1132777:-	tt1132780:-	tt1132781:-	tt1132784:-	tt1132786:-	tt1132788:-	tt1132792:-	tt1132796:-	tt1132797:-	tt1132803:-	tt1132804:-	tt1132808:-	tt1132811:-	tt1132812:-	tt1132818:-	tt1132820:-	tt1132821:-	
\N	tt0825380:-	tt1053524:-	tt1094412:-	tt1101755:-	tt8094612:-	tt9037354:-	
6	tt0919375:-	tt1004144:-	tt1066712:-	tt1066713:-	tt1104283:-	tt1104284:-	tt1104285:-	tt1104286:-	tt1104287:-	tt1104288:-	tt1104291:-	tt1104292:-	tt1104294:-	tt1104295:-	tt1104296:-	tt1104297:-	tt1104298:-	tt1104299:-	tt1104300:-	tt1104301:-	tt1104305:-	tt1104306:-	tt1104307:-	tt1104308:-	tt1104309:-	tt1104310:-	
5	tt1028677:-	tt1028678:-	tt1028679:-	tt1028680:-	tt1028681:-	tt1029793:-	tt1029794:-	tt1101746:-	tt1132770:-	tt1132771:-	tt1132772:-	tt1132773:-	tt1132775:-	tt1132779:-	tt1132782:-	tt1132785:-	tt1132789:-	tt1132790:-	tt1132793:-	tt1132798:-	tt1132799:-	tt1132801:-	tt1132805:-	tt1132809:-	tt1132817:-	tt1132822:-	
3	tt1037907:-	tt1053523:-	tt1129538:-	tt1129539:-	tt1129540:-	tt1129542:-	tt1129543:-	tt1129544:-	tt1132765:-	tt1132776:-	tt1132778:-	tt1132783:-	tt1132787:-	tt1132791:-	tt1132794:-	tt1132795:-	tt1132800:-	tt1132802:-	tt1132806:-	tt1132807:-	tt1132810:-	tt1132813:-	tt1132814:-	tt1132815:-	tt1132816:-	tt1132819:-	
7	tt1073799:-	tt1097894:-	tt1104282:-	tt1104290:-	tt1104293:-	tt1104302:-	tt1104304:-	tt1114351:-	tt1127454:-	tt1127455:-	tt1127456:-	tt1127459:-	tt1127463:-	tt1127465:-	tt1127467:-	tt1127472:-	tt1127480:-	tt1127481:-	tt1129541:-	tt1129545:-	tt1143324:-	tt1143325:-	tt1143326:-	tt1143327:-	tt1143328:-	tt1143329:-	
2	tt1127448:-	tt1127449:-	tt1127450:-	tt1127451:-	tt1127452:-	tt1127457:-	tt1127458:-	tt1127461:-	tt1127462:-	tt1127464:-	tt1127466:-	tt1127468:-	tt1127469:-	tt1127470:-	tt1127471:-	tt1127473:-	tt1127474:-	tt1127475:-	tt1127476:-	tt1127477:-	tt1127478:-	tt1127479:-	tt1127482:-	tt1294860:-	
8	tt1127453:-	tt1216797:-	tt1218147:-	tt1355966:-	tt1355967:-	tt1355968:-	tt1355969:-	tt1355970:-	tt1355971:-	tt1355972:-	tt1355973:-	tt1355974:-	tt1355975:-	tt1355976:-	tt1355977:-	tt1355978:-	tt1355979:-	tt1355980:-	tt1369133:-	tt1369134:-	tt1369135:-	tt1369136:-	tt1369137:-	tt1369138:-	tt1369139:-	tt1369140:-	
9	tt1352916:-	tt1511079:-	tt1511080:-	tt1527351:-	tt1527352:-	tt1527353:-	tt1533246:-	tt1533247:-	tt1533248:-	tt1533249:-	tt1533250:-	tt1533251:-	tt1552182:-	tt1552527:-	tt1552528:-	tt1552529:-	tt1552530:-	tt1552531:-	tt1552532:-	tt1562624:-	tt1562625:-	tt1562626:-	tt1562627:-	tt1562628:-	tt1562629:-	tt1562630:-	
10	tt1637027:-	tt1725234:-	tt1725235:-	tt1725236:-	tt1727409:-	tt1727410:-	tt1731345:-	tt1731346:-	tt1731347:-	tt1731725:-	tt1734646:-	tt1734647:-	tt1739408:-	tt1739409:-	tt1745064:-	tt1745065:-	tt1749396:-	tt1749397:-	tt1762599:-	tt1762600:-	tt1766423:-	tt1767624:-	tt1775723:-	tt1776434:-	tt1777774:-	tt1777775:-	
11	tt2099114:-	tt2224873:-	tt2224875:-	tt2224879:-	tt2224881:-	tt2224883:-	tt2224885:-	tt2224887:-	tt2224889:-	tt2224891:-	tt2224893:-	tt2224895:-	tt2224897:-	tt2224899:-	tt2224901:-	tt2224903:-	tt2224905:-	tt2224907:-	tt2224909:-	tt2224911:-	tt2224913:-	tt2224915:-	tt2224917:-	tt2224919:-	tt2224921:-	tt2224923:-	
