6	tt0670796:-	tt0670797:-	tt0670800:-	tt0670802:-	tt0670804:-	tt0670808:-	tt0670811:-	tt0670824:-	tt0670828:-	tt0670829:-	tt0670837:-	tt0803187:-	tt0920084:-	tt0990197:4.6	
4	tt0670798:-	tt0670799:-	tt0670807:-	tt0670809:-	tt0670817:-	tt0670818:-	tt0670833:-	tt0670835:-	tt0670836:-	tt0670838:-	tt0670841:-	tt0857105:-	tt0864555:-	tt0990198:-	tt0990208:-	tt0990211:-	
5	tt0670801:-	tt0670803:-	tt0670810:-	tt0670812:-	tt0670813:3.8	tt0670814:3.8	tt0670815:-	tt0670819:-	tt0670821:-	tt0670822:-	tt0670832:-	tt0670834:-	tt0862549:-	tt0990202:-	
3	tt0670805:-	tt0670816:-	tt0670823:-	tt0670830:-	tt0670831:-	tt0670839:-	tt0990190:-	tt0990200:-	tt0990201:-	tt0990204:-	tt0990205:-	tt0990206:-	tt0990207:-	tt14188696:-	tt14188722:-	tt14188728:-	tt14188734:-	tt14188744:-	tt14188756:-	tt14188760:-	tt14188764:-	
2	tt0670806:-	tt0670820:-	tt0670825:-	tt0670826:-	tt0990189:-	tt0990191:-	tt0990192:-	tt0990193:-	tt0990194:-	tt0990196:-	tt0990199:-	tt0990203:-	tt0990209:-	tt0990210:-	tt14188672:-	tt14188674:-	tt14188676:-	tt14188680:-	tt14188684:-	tt14188688:-	tt14188690:-	
1	tt0670827:-	tt0670840:-	tt0814417:8.6	tt0814418:-	tt0814419:-	tt0814420:-	tt0814421:-	tt0814422:-	tt0814423:-	tt0814424:-	tt0814425:-	tt0814426:9.0	tt0990195:-	tt14145062:-	tt14145286:-	
