3	tt1234348:-	tt1234355:-	tt1234357:-	tt1234359:-	tt1234366:-	tt1234367:-	tt1234369:-	
1	tt1234349:-	tt1234358:-	tt1234362:-	tt1234363:-	tt1234370:-	tt1234373:-	
4	tt1234350:-	tt1234351:-	tt1234352:-	tt1234353:-	tt1234364:-	tt1234368:-	tt1234374:-	
2	tt1234354:-	tt1234356:-	tt1234360:-	tt1234361:-	tt1234365:-	tt1234371:-	tt1234372:-	
