1	tt4872710:-	tt5881696:-	tt5926400:-	tt6639706:-	tt6639708:-	tt6639710:-	tt6639712:-	tt6639714:-	tt6639718:-	tt6639720:-	tt6639722:-	tt6639724:-	tt6639726:-	tt6639728:-	tt6639730:-	tt6639732:-	tt6639734:-	tt6639736:-	tt6639738:-	tt7370950:-	tt8660086:-	tt8660088:-	tt8660090:-	tt8660092:-	tt8660094:-	tt8660096:-	tt8660098:-	tt8660100:-	tt8660102:-	tt8660104:-	tt8660106:-	tt8660108:-	tt8660110:-	tt8660112:-	tt8660114:-	tt8660116:-	tt8660118:-	tt8660120:-	tt8660122:-	tt8660124:-	tt8660126:-	tt8660128:-	tt8660130:-	tt8660132:-	tt8660134:-	tt8660136:-	tt8660138:-	tt8660140:-	tt8660142:-	tt8660144:-	tt8660146:-	tt8660148:-	tt8660150:-	tt8660152:-	tt8660154:-	tt8660156:-	tt8660158:-	tt8660160:-	tt8660162:-	tt8660164:-	
2	tt8660168:-	tt8660170:-	tt8660172:-	tt8660174:-	tt8660176:-	tt8660178:-	tt8660180:-	tt8660182:-	tt8660184:-	tt8660186:-	tt8660188:-	tt8660190:-	tt8660192:-	tt8660194:-	tt8660196:-	tt8660198:-	tt8660200:-	tt8660202:-	tt8660204:-	tt8660206:-	tt8660208:-	tt8660210:-	tt8660212:-	tt8660214:-	tt8660216:-	tt8660218:-	tt8660220:-	tt8660222:-	tt8660224:-	tt8660226:-	tt8660228:-	tt8660230:-	tt8660232:-	tt8660234:-	tt8660236:-	tt8660238:-	tt8660240:-	tt8660244:-	tt8660246:-	tt8660248:-	tt8660250:-	tt8660252:-	tt8660254:-	tt8660256:-	tt8660258:-	tt8660260:-	tt8660262:-	tt8660264:-	tt8660266:-	tt8660268:-	tt8660270:-	tt8660272:-	tt8660274:-	tt8660276:-	tt8660278:-	tt8660280:-	tt8660282:-	tt8660284:-	tt8660286:-	tt8660288:-	
