1	tt5896408:-	tt5897198:-	tt5900642:-	tt5900664:-	tt5900670:-	tt5900678:-	tt5900682:-	tt5900690:-	tt5900692:-	tt5900718:-	tt5900720:-	tt5900724:-	
2	tt5902308:-	tt5905066:-	tt5905078:-	tt5905100:-	tt5907096:-	tt5907126:-	tt5907134:-	tt5907152:-	tt5907162:-	tt5907180:-	tt5907190:-	tt5907204:-	tt5907218:-	tt5907248:-	
3	tt5907578:-	tt5907588:-	tt5907596:-	tt5907604:-	tt5907608:-	tt5907614:-	tt5907620:-	tt5907626:-	tt5907634:-	tt5911960:-	tt5911966:-	tt5911970:-	tt5911982:-	tt5911988:-	
4	tt5912448:-	tt5912472:-	tt5912486:-	tt5912502:-	tt5912526:-	tt5912534:-	tt5912542:-	tt5912552:-	tt5912566:-	tt5912584:-	tt5915586:-	tt5915694:-	tt5915702:-	tt5915708:-	tt5915718:-	
5	tt5919572:-	tt5919576:-	tt5919580:-	tt5919584:-	tt5919590:-	tt5919600:-	tt5919602:-	tt5924538:-	tt5924540:-	tt5924542:-	tt5924544:-	tt5924548:-	tt5924552:-	tt5924568:-	
6	tt6352368:-	tt6368624:-	tt6423662:-	tt6440618:-	tt6539112:-	tt6580316:-	
