12	tt10089110:-	tt10090324:-	tt10090640:-	tt10090858:-	tt10090900:-	tt10091034:-	tt10091074:-	tt10882778:-	tt10912234:-	tt10922692:-	tt10933388:-	tt14531882:-	tt14531890:-	
1	tt1253723:-	tt1253724:-	tt1253725:-	tt1253726:-	tt1253727:-	tt1253728:-	tt1253729:-	tt1253730:-	tt1253731:-	tt1253732:-	tt1253733:-	tt1253734:-	tt1253735:-	tt1253736:-	tt1253737:-	tt1254847:-	tt1254848:-	tt1254849:-	tt1254850:-	tt1593501:-	tt1593502:-	tt1593503:-	tt1593510:-	tt1593513:-	tt1593520:-	tt1593523:-	
4	tt1319369:-	tt1319370:-	tt1319371:-	tt1319372:-	tt1319373:-	tt1319374:-	tt1319375:-	tt1319376:-	tt1319377:-	tt1319378:-	tt1319379:-	tt1319380:-	tt1319381:-	
5	tt1325258:-	tt1325259:-	tt1325260:-	tt1325261:-	tt1325262:-	tt1325263:-	tt1329007:-	tt1329008:-	tt1329009:-	tt1329010:-	tt1329011:-	tt1329012:-	tt1329013:-	
6	tt1333854:-	tt1333855:-	tt1333856:-	tt1333857:-	tt1333858:-	tt1333859:-	tt1333860:-	tt1333861:-	tt1333862:-	tt1333863:-	tt1333864:-	tt1333865:-	tt1333866:-	
7	tt1564214:-	tt1564215:-	tt1564216:-	tt1564217:-	tt1564218:-	tt1564219:-	tt1564220:-	tt1564221:-	tt1564222:-	tt1564444:-	tt1564684:-	tt1564685:-	tt1564686:-	
2	tt1593497:-	tt1593505:-	tt1593507:-	tt1593508:-	tt1593509:-	tt1593514:-	tt1593515:-	tt1593518:-	tt1593519:-	tt1593521:-	tt1593524:-	tt1593527:-	tt1593528:-	
3	tt1593498:-	tt1593499:-	tt1593500:-	tt1593504:-	tt1593506:-	tt1593511:-	tt1593512:-	tt1593516:-	tt1593517:-	tt1593522:-	tt1593525:-	tt1593526:-	tt1593529:-	
8	tt1846181:-	tt2056170:-	tt2099272:-	tt2174733:-	tt2186053:-	tt2186055:-	tt2186057:-	tt2186059:-	tt2186061:-	tt2186063:-	tt2186065:-	tt2186067:-	tt2186069:-	
9	tt2859826:-	tt2899886:-	tt2914574:-	tt2930382:-	tt2957398:-	tt2972138:-	tt3004084:-	tt3206940:-	tt3302606:-	tt3302796:-	tt3302890:-	tt3310158:-	tt3548914:-	
10	tt4311830:-	tt4326492:-	tt4345730:-	tt4619168:-	tt4619174:-	tt4619188:-	tt4619198:-	tt4619214:-	tt4619224:-	tt4619232:-	tt4619248:-	tt4619258:-	tt4619264:-	
11	tt6055408:-	tt6060076:-	tt8385750:-	tt8402384:-	tt8939144:-	tt8939192:-	tt8939396:-	tt8939744:-	tt8941712:-	tt8941796:-	tt8941872:-	tt8941924:-	tt8947032:-	
\N	tt6178178:-	
