3	tt0830031:-	tt1231057:-	tt1231058:-	tt1231059:-	tt1231065:-	tt1231069:-	tt1231070:-	tt1231079:-	tt1231080:-	tt1231088:-	tt1231090:-	tt1231095:-	tt1231097:-	tt1231099:-	tt1231104:-	
1	tt0850111:-	tt0858226:-	tt1231509:-	tt1231510:-	tt1231511:-	tt1231512:-	tt1231513:-	tt1231514:-	tt1231515:-	tt1231516:-	tt1231517:-	tt1231518:-	tt1231519:-	tt1231520:-	
4	tt1211675:-	tt1211676:-	tt1231062:-	tt1231063:-	tt1231064:-	tt1231068:-	tt1231087:-	tt1231092:-	tt1231093:-	tt1231094:-	tt1231102:-	tt1231103:-	tt1231105:-	
5	tt1231056:-	tt1231060:-	tt1231067:-	tt1231071:-	tt1231073:-	tt1231075:-	tt1231077:-	tt1231082:-	tt1231083:-	tt1231091:-	tt1231096:-	tt1231098:-	tt1231100:-	
2	tt1231061:-	tt1231066:-	tt1231072:-	tt1231074:-	tt1231076:-	tt1231078:-	tt1231081:-	tt1231084:-	tt1231085:-	tt1231086:-	tt1231089:-	tt1231101:-	tt1231106:-	
6	tt4211254:-	tt4211256:-	tt4211262:-	tt4211264:-	tt4211268:-	tt4211270:-	tt4211272:-	tt4211274:-	tt4217176:-	tt4219152:-	tt4260492:-	tt4260502:-	tt5654740:-	
