\N	tt11570134:-	
1	tt4351976:7.5	tt4522506:7.3	tt4522508:7.6	tt4522510:-	tt4522512:-	tt4522518:-	tt4522520:-	tt4522522:-	tt4522524:-	tt4522526:-	tt4522528:-	tt4522532:-	tt4522534:-	tt4522538:-	tt4522540:-	tt4522542:-	tt4522544:-	tt4522546:-	tt4522548:-	tt4522550:-	tt4522552:-	tt4522554:-	tt4522558:-	tt4522560:-	tt4522562:-	tt4522564:-	tt4522566:-	tt4522568:-	tt4522570:-	tt4522572:-	tt4522574:-	tt4522578:-	tt4522580:-	tt4522586:-	tt4522588:-	tt4522592:-	tt4522594:-	tt4522596:-	tt4522602:-	
2	tt6421202:-	tt6421204:-	tt6421206:-	tt6421208:-	tt6421216:-	tt6421218:-	tt6421222:-	tt6421226:-	tt6421228:-	tt6421232:-	tt6421236:-	tt6421240:-	tt6421242:-	tt6421244:-	tt6421246:-	tt6421248:-	tt6421250:-	tt6421252:-	tt6421254:-	tt6421256:-	tt6421258:-	tt6421260:-	tt6421262:-	tt6421266:-	tt6421268:-	tt6421270:-	tt6421272:-	tt6421274:-	tt6421276:-	tt6421278:-	tt6421280:-	tt6421282:-	tt6421284:-	tt6421286:-	tt6421290:-	tt6421294:-	tt6421296:-	tt6421298:-	tt6421300:-	
