1	tt6180320:-	tt6180324:-	tt6180326:-	tt6180330:-	tt6180334:-	tt6180338:-	tt6180340:-	tt6180342:-	tt6180346:-	
2	tt6180358:-	tt6180360:-	tt6180366:-	tt6180368:-	tt6180372:-	tt6180374:-	tt6180380:-	tt6180384:-	tt6180386:-	tt6180394:-	tt6180396:-	tt6180404:-	tt6180406:-	tt6180408:-	tt6180412:-	tt6180414:-	tt6180416:-	tt6180420:-	tt6180422:-	tt6180424:-	tt6180430:-	tt6180432:-	tt6180436:-	tt6180444:-	
3	tt6586350:-	tt6586354:-	tt6586358:-	tt6586362:-	tt6586368:-	tt6586370:-	tt6586376:-	tt6586390:-	tt6586398:-	tt6586404:-	tt6586418:-	tt6586428:-	tt6586430:-	tt6586434:-	tt6586438:-	tt6586442:-	tt6586444:-	tt6586446:-	tt6586448:-	tt6586452:-	tt6586458:-	tt6586460:-	tt6586468:-	tt6586476:-	
