1	tt12944286:-	tt12944294:-	tt12944296:-	tt4300970:-	tt4300976:-	tt4300978:-	tt4300998:-	tt4301004:-	tt4301010:-	
2	tt12944302:-	tt12944308:-	tt12944320:-	tt12944326:-	tt12944332:-	tt12944810:-	tt12944824:-	tt12944836:-	tt12944874:-	tt12944886:-	
3	tt12944926:-	tt12944938:-	tt12952662:-	tt12952666:-	tt12952674:-	tt12952688:-	tt12952692:-	tt12952696:-	tt12952704:-	
