1	tt13620910:-	tt13620912:-	tt13620916:-	tt13620918:-	tt13620920:-	tt13620922:-	tt13620924:-	tt13620926:-	tt13620930:-	tt13620932:-	tt13620934:-	tt13620936:-	tt13620938:-	
2	tt13620942:-	tt13620944:-	tt13620946:-	tt13620948:-	tt13620950:-	tt13620952:-	tt13620954:-	tt13620956:-	tt13620958:-	tt13620960:-	tt13620962:-	tt13620964:-	tt13620966:-	
3	tt13620970:-	tt13620972:-	tt13620974:-	tt13620978:-	tt13620980:-	tt13620982:-	tt13620984:-	tt13620986:-	tt13620990:-	tt13620992:-	tt13620994:-	tt13620998:-	tt13621000:-	
4	tt13621002:-	tt13625646:-	tt13625648:-	tt13625650:-	tt13625652:-	tt13625654:-	tt13625656:-	tt13625658:-	tt13625662:-	tt13625664:-	tt13625666:-	tt13625668:-	tt13625670:-	
5	tt13621006:-	tt13625674:-	tt13625676:-	tt13625678:-	tt13625680:-	tt13625682:-	tt13625686:-	tt13625688:-	tt13625690:-	tt13625692:-	tt13625694:-	tt13625698:-	tt13625704:-	
6	tt13621008:-	tt13632856:-	tt13632862:-	tt13632866:-	tt13632868:-	tt13632870:-	tt13632874:-	tt13632876:-	tt13632878:-	tt13632882:-	tt13632884:-	tt13632886:-	tt13632888:-	
7	tt13621010:-	tt13637400:-	tt13637404:-	tt13637406:-	tt13637408:-	tt13637412:-	tt13637416:-	tt13637418:-	tt13637422:-	tt13637424:-	tt13637440:-	tt13637442:-	tt13637444:-	
8	tt13621012:-	tt13644304:-	tt13644308:-	tt13644310:-	tt13644316:-	tt13644318:-	tt13644320:-	tt13644322:-	tt13644324:-	tt13644326:-	tt13644328:-	tt13644330:-	tt13644332:-	
9	tt13621014:-	tt13649986:-	tt13649988:-	tt13649992:-	tt13649996:-	tt13649998:-	tt13650000:-	tt13650002:-	tt13650006:-	tt13650008:-	tt13650012:-	tt13650018:-	tt13650020:-	
10	tt13621018:-	tt13650022:-	tt13650024:-	tt13650026:-	tt13650028:-	tt13650030:-	tt13650032:-	tt13650034:-	tt13650036:-	tt13650038:-	
11	tt13621020:-	tt13650042:-	tt13650046:-	tt13650048:-	tt13650050:-	tt13650052:-	tt13650060:-	tt13650062:-	tt13650064:-	tt13650066:-	tt13650070:-	tt13650072:-	
