6	tt0503357:6.5	tt0503358:6.5	tt0503359:7.2	tt0503360:6.6	tt0503361:6.4	tt0503362:7.1	tt0503369:7.4	tt0503374:7.1	tt0503376:7.4	tt0503386:6.6	tt0503387:6.6	tt0503390:6.7	tt0503415:7.8	tt0503422:7.7	tt0503431:6.9	tt0503436:8.0	tt0503491:7.2	tt0503535:7.3	tt0503537:7.5	tt0503558:8.5	
1	tt0503363:7.8	tt0503364:7.8	tt0503366:8.0	tt0503367:7.5	tt0503370:8.6	tt0503378:8.2	tt0503382:7.9	tt0503385:7.9	tt0503392:7.9	tt0503395:8.3	tt0503404:8.3	tt0503405:7.3	tt0503408:8.1	tt0503413:7.5	tt0503414:8.3	tt0503418:7.6	tt0503423:7.7	tt0503426:8.5	tt0503449:8.0	tt0503464:8.4	tt0503467:8.4	tt0503476:7.8	tt0503488:8.1	tt0503494:8.2	tt0503495:7.6	tt0503498:7.5	tt0503500:7.5	tt0503520:8.2	tt0503529:8.1	tt0503542:8.4	tt0503544:8.2	tt0503550:8.5	tt0503554:8.1	tt0962199:8.4	
3	tt0503365:8.2	tt0503371:8.7	tt0503377:7.5	tt0503388:8.0	tt0503391:7.8	tt0503406:8.1	tt0503407:7.9	tt0503417:7.2	tt0503424:8.6	tt0503425:9.0	tt0503428:7.7	tt0503448:8.0	tt0503459:8.2	tt0503460:8.1	tt0503461:7.2	tt0503469:8.2	tt0503473:8.0	tt0503474:7.9	tt0503475:7.9	tt0503482:8.0	tt0503484:7.2	tt0503485:7.4	tt0503486:8.1	tt0503487:7.0	tt0503496:7.3	tt0503504:7.9	tt0503506:8.4	tt0503511:7.9	tt0503514:7.7	tt0503517:8.5	tt0503522:8.4	tt0503523:6.9	tt0503527:8.2	tt0503532:7.4	tt0503541:7.6	tt0503543:7.8	tt0503546:7.6	tt0503548:7.1	tt0503553:8.3	
5	tt0503368:7.0	tt0503383:7.5	tt0503389:8.0	tt0503394:7.7	tt0503396:7.6	tt0503398:7.9	tt0503410:7.1	tt0503411:7.8	tt0503419:6.9	tt0503421:6.5	tt0503429:7.2	tt0503438:7.7	tt0503440:8.1	tt0503442:8.0	tt0503445:7.5	tt0503451:7.6	tt0503453:6.7	tt0503454:7.9	tt0503456:7.8	tt0503457:7.9	tt0503468:7.9	tt0503470:8.5	tt0503477:7.6	tt0503490:8.2	tt0503497:7.7	tt0503505:7.4	tt0503509:8.0	tt0503515:8.1	tt0503516:8.1	tt0503524:8.1	tt0503525:7.5	tt0503531:7.7	tt0503547:7.5	tt0503557:7.7	tt0503560:7.6	tt0503561:8.0	
4	tt0503372:8.0	tt0503375:8.6	tt0503393:7.6	tt0503399:8.0	tt0503400:8.4	tt0503403:7.4	tt0503409:7.8	tt0503416:7.8	tt0503420:7.8	tt0503432:7.9	tt0503433:7.9	tt0503462:7.9	tt0503463:7.5	tt0503465:8.1	tt0503466:8.3	tt0503471:7.3	tt0503472:8.2	tt0503478:7.6	tt0503479:7.9	tt0503480:7.9	tt0503481:8.0	tt0503483:7.4	tt0503492:7.1	tt0503493:8.0	tt0503499:7.6	tt0503503:8.2	tt0503507:8.0	tt0503508:7.0	tt0503510:8.5	tt0503512:8.0	tt0503513:8.0	tt0503519:7.8	tt0503521:8.0	tt0503528:7.8	tt0503534:8.0	tt0503539:7.7	tt0503540:8.6	tt0503549:7.8	tt0503551:7.9	tt0503556:8.0	tt1107991:8.7	
2	tt0503373:8.1	tt0503379:8.3	tt0503380:7.7	tt0503381:7.7	tt0503384:8.6	tt0503397:7.4	tt0503401:8.2	tt0503402:7.8	tt0503412:6.9	tt0503427:8.1	tt0503430:8.1	tt0503434:7.6	tt0503435:6.2	tt0503437:7.5	tt0503439:6.8	tt0503441:8.8	tt0503443:7.4	tt0503444:7.9	tt0503446:7.5	tt0503447:7.6	tt0503450:7.9	tt0503452:7.7	tt0503455:7.8	tt0503458:8.5	tt0503489:7.8	tt0503501:7.9	tt0503502:8.5	tt0503518:8.1	tt0503526:7.2	tt0503530:8.8	tt0503533:7.5	tt0503536:8.3	tt0503538:7.8	tt0503545:8.1	tt0503552:7.6	tt0503559:7.9	
