\N	tt10145038:-	tt10145046:-	tt10145048:-	tt10145054:-	tt10145058:-	tt10145080:-	tt10145092:-	tt10145118:-	tt10145294:-	tt10145328:-	tt10145350:-	tt10145362:-	tt10145380:-	tt10145484:-	tt10145494:-	tt10145554:-	tt10145618:-	tt10148190:-	tt10148194:-	tt14989630:-	tt14989662:-	
1	tt4123224:7.0	tt4123798:-	tt4123816:-	tt4125954:-	tt4125956:-	tt4125966:4.2	tt4125970:-	tt4125974:-	tt4125976:-	tt4126834:-	tt4127428:-	tt4127460:-	tt4127462:-	tt4127466:-	tt4127468:-	tt4127470:-	tt4127478:-	tt4127486:-	tt4127490:-	tt4127492:-	tt4127500:-	tt4127512:-	tt4127516:-	tt4127522:-	tt4127528:-	tt4127542:-	tt4127552:-	tt4127566:-	tt4127574:-	tt4127582:-	tt4127588:-	tt4127600:-	tt4127606:-	tt4127608:-	
2	tt4127612:-	
3	tt4129494:-	
4	tt4129502:-	
5	tt4129510:-	
6	tt4129518:-	
7	tt4490576:-	tt5872712:-	tt5872724:-	tt5872740:-	tt5872770:-	tt5872790:-	tt5872828:-	
8	tt6162896:-	
9	tt6415758:-	
10	tt7904498:-	
11	tt9631822:-	
