9	tt0534091:-	tt0931523:-	tt0965786:-	tt0965787:-	tt0965788:-	tt1121259:-	tt1124159:-	tt1130133:-	tt1141018:-	tt1144604:-	tt1144605:-	tt1144982:-	tt1147827:-	tt1150308:-	tt1150309:-	tt1151021:-	tt1151022:-	tt1151023:-	tt1151024:-	tt1151025:-	
6	tt0534092:-	tt0534093:-	tt0534094:-	tt1127408:-	tt1127409:-	tt3607586:-	tt3607590:-	tt3607602:-	tt3607606:-	tt3607608:-	tt3607616:-	tt3607620:-	tt3607622:-	tt3607626:-	tt3607628:-	tt3607630:-	tt3607632:-	tt3607636:-	tt3607638:-	tt3607640:-	
17	tt0534095:-	tt0534096:-	tt0930148:-	tt0930149:-	tt0930150:-	tt1132689:-	tt1219891:-	tt1319819:-	tt1319820:-	tt1319821:-	tt1319822:-	tt1319823:-	tt1319824:-	tt1319825:-	tt1319826:-	tt1319827:-	tt1319828:-	tt1319829:-	tt1319830:-	tt1321560:-	
12	tt0779331:-	tt0779332:-	tt0793714:-	tt1132681:-	tt1141394:-	tt1141395:-	tt1201694:-	tt1201695:-	tt1201696:-	tt1826131:-	
11	tt0793709:-	tt0793710:-	tt0793711:-	tt0793712:-	tt0793713:-	tt1130132:-	tt1247885:-	tt1269101:-	tt1826129:-	tt1826130:-	tt7506756:-	tt7547918:-	
18	tt0851604:-	tt0851605:-	tt0851606:10.0	tt0851607:-	tt0851608:-	tt0851609:-	tt0851610:-	tt0851611:-	tt0851612:-	tt0851613:-	tt0851614:-	tt0852446:-	tt0906360:-	tt1141019:-	tt1141020:-	tt1141399:-	tt1141400:-	tt1141401:-	tt1141402:-	tt1141403:-	
13	tt0869547:-	tt0892929:-	tt0892930:-	tt0892931:-	tt10165526:-	tt10165558:-	tt10165604:-	tt10165610:-	tt1132682:-	tt1132683:-	tt1141396:-	tt1141397:-	tt1201697:-	tt1228851:-	tt4585828:-	tt5613576:-	tt8661466:-	
15	tt0930144:-	tt0930145:-	tt0930146:-	tt0930147:-	tt1132685:-	tt1132686:-	tt1319805:-	tt1319806:-	tt1319807:-	tt1319808:-	tt1319809:-	tt1319810:-	tt1319811:-	tt1319812:-	tt1319813:-	tt1319814:-	tt1319815:-	tt1319816:-	tt1319817:-	tt1319818:-	
2	tt0997923:-	tt1088148:-	tt1088149:-	tt1088150:-	tt1088151:-	tt1088152:-	tt1088153:-	tt1088154:-	tt1088155:-	tt1088156:-	tt1088157:-	tt1088158:-	tt1088159:-	tt1088160:-	tt1088161:-	tt1088162:-	tt1088163:-	tt1088164:-	tt1088165:-	tt1088166:-	
3	tt0997924:-	tt1088167:-	tt1088168:-	tt1088169:-	tt1088170:-	tt1088171:-	tt1088172:-	tt1088173:-	tt1088174:-	tt1088175:-	tt1088176:-	tt1088177:-	tt1088178:-	tt1088179:-	tt1088180:-	tt1088181:-	tt1088182:-	tt1088183:-	
8	tt10165380:-	tt10165404:-	tt1127412:-	tt1127413:-	tt1141408:-	tt1141409:-	tt1293285:-	tt3508550:-	tt8661402:-	tt8661408:-	tt8661412:-	tt8661414:-	tt8661416:-	tt8661454:-	tt8661456:-	
16	tt1016589:-	tt1016590:-	tt1016591:-	tt1016592:-	tt1078360:-	tt1078361:-	tt1132687:-	tt1132688:-	tt1177292:-	tt1177293:-	tt1183516:-	tt1199798:-	tt1206112:-	tt1208799:-	tt1208800:-	tt1209458:-	tt1209459:-	tt1209460:-	tt1209461:-	tt1209462:-	
1	tt1088142:8.2	tt1088143:-	tt1088144:-	tt1088145:-	tt1088146:-	tt1088147:-	
4	tt1088184:-	tt1088185:-	tt1088186:-	tt1088187:-	tt1088188:-	tt1088189:-	tt1088190:-	tt1088191:-	tt1088192:-	tt1088193:-	tt1088194:-	tt1088195:-	tt1088196:-	tt1088197:-	tt1088198:-	tt1088199:-	tt1088200:-	tt1088201:-	tt1088202:-	tt1088203:-	
14	tt1122944:-	tt1122945:-	tt1122946:-	tt1122947:-	tt1122948:-	tt1132684:-	tt1141398:-	tt1319792:-	tt1319793:-	tt1319794:-	tt1319795:-	tt1319796:-	tt1319797:-	tt1319798:-	tt1319799:-	tt1319800:-	tt1319801:-	tt1319802:-	tt1319803:-	tt1319804:-	
5	tt1127406:-	tt1127407:-	tt1141404:-	tt1141405:-	tt2077992:-	tt2077993:-	tt2077994:-	tt2077995:-	tt2077996:-	tt2077997:-	tt2077998:-	tt2077999:-	tt2078000:-	tt2078001:-	tt2078002:-	tt2078003:-	tt2078004:-	tt2078005:-	tt2078006:-	tt2078866:-	
7	tt1127410:-	tt1127411:-	tt1141406:-	tt1141407:-	tt3607642:-	tt3607650:-	tt3607652:-	tt3607656:-	tt3607658:-	tt3607660:-	tt3607664:-	tt3607666:-	tt3607668:-	tt3607672:-	tt3607674:-	tt3607676:-	tt3607680:-	tt3607684:-	tt3607686:-	tt3607690:-	
10	tt1129513:-	tt1129514:-	tt1141392:-	tt1141393:-	tt8661426:-	tt8661434:-	tt8661450:-	
