1	tt4854450:-	tt5876944:-	tt5917988:-	tt6427832:-	tt6427850:-	tt6427852:-	tt6427856:-	tt6427858:-	tt6427862:-	tt6427864:-	tt6486672:-	tt6486674:-	tt6486676:-	tt6486682:-	tt6486684:-	tt6486686:-	tt6486688:-	tt6486690:-	tt6486692:-	tt6486696:-	tt6494026:-	tt6494028:-	tt6494032:-	tt6494034:-	tt6494036:-	tt6494038:-	tt6494040:-	tt6494042:-	tt6494046:-	tt6494050:-	tt6602796:-	tt6602798:-	tt6602800:-	tt6602802:-	tt6602806:-	
2	tt6602808:-	tt6602812:-	tt6602814:-	tt6602816:-	tt6602822:-	tt6602824:-	tt6602826:-	tt6602828:-	tt6602830:-	tt6602832:-	tt6602834:-	tt6602836:-	tt6602840:-	tt6602844:-	tt8151458:-	tt8151460:-	tt8151462:-	tt8151464:-	tt8151466:-	tt8151468:-	tt8151470:-	tt8151472:-	tt8151474:-	tt8151476:-	tt8151478:-	tt8151480:-	tt8151482:-	tt8151484:-	tt8151486:-	tt8151488:-	tt8151490:-	tt8151492:-	tt8161592:-	tt8161770:-	tt8161776:-	
