1	tt0087757:8.1	tt0653461:7.7	tt0653466:7.4	tt0653469:7.5	tt0653470:7.6	tt0653488:7.6	tt0653494:7.7	tt0653498:7.4	tt0653512:7.5	tt0653517:7.7	tt0653522:7.5	tt0653524:7.4	tt0653533:7.7	tt0653547:7.6	tt0653561:8.6	tt0653565:7.6	tt0653577:7.1	tt0653580:7.6	tt0653596:7.7	tt0653623:7.2	tt0653680:7.8	tt0653692:7.4	
3	tt0170314:7.5	tt0653474:7.4	tt0653476:8.1	tt0653483:7.3	tt0653485:7.4	tt0653496:7.7	tt0653497:7.6	tt0653499:7.1	tt0653548:7.8	tt0653571:6.8	tt0653579:7.8	tt0653586:7.6	tt0653588:7.5	tt0653592:7.7	tt0653595:7.5	tt0653613:7.8	tt0653620:7.7	tt0653632:7.6	tt0653633:7.7	tt0653636:8.5	tt0653638:8.4	tt0653690:7.4	
7	tt0653441:8.1	tt0653463:7.4	tt0653489:7.9	tt0653506:8.0	tt0653515:7.4	tt0653520:7.9	tt0653553:8.2	tt0653566:7.6	tt0653578:8.0	tt0653608:7.2	tt0653625:7.3	tt0653626:7.5	tt0653643:7.8	tt0653646:7.5	tt0653656:7.8	tt0653657:8.3	tt0653663:7.6	tt0653667:7.7	tt0653675:8.0	tt0653685:7.7	tt0653699:6.5	tt0653700:8.5	
9	tt0653442:8.1	tt0653480:6.7	tt0653484:7.5	tt0653503:7.1	tt0653507:7.8	tt0653510:7.7	tt0653542:7.7	tt0653544:7.9	tt0653546:7.8	tt0653568:7.4	tt0653585:7.6	tt0653610:7.9	tt0653624:7.5	tt0653629:7.4	tt0653634:7.6	tt0653639:7.4	tt0653650:7.2	tt0653654:7.6	tt0653664:7.3	tt0653665:7.0	tt0653670:8.0	tt0653674:7.8	
10	tt0653443:7.3	tt0653445:7.4	tt0653449:7.2	tt0653453:7.3	tt0653468:7.8	tt0653486:7.6	tt0653513:7.5	tt0653545:7.9	tt0653564:7.8	tt0653570:7.2	tt0653576:8.0	tt0653590:7.6	tt0653597:7.3	tt0653601:7.3	tt0653604:7.5	tt0653641:7.4	tt0653648:7.9	tt0653655:7.3	tt0653668:7.8	tt0653676:6.9	tt0653696:7.8	
4	tt0653444:7.6	tt0653452:7.7	tt0653464:7.7	tt0653477:7.9	tt0653490:7.9	tt0653501:7.5	tt0653521:7.2	tt0653526:8.4	tt0653531:7.2	tt0653532:7.7	tt0653539:7.6	tt0653552:7.9	tt0653562:7.7	tt0653593:7.9	tt0653612:7.0	tt0653621:7.6	tt0653631:7.8	tt0653669:7.6	tt0653686:8.0	tt0653697:8.2	tt0653701:8.0	tt0653703:8.1	
8	tt0653446:7.5	tt0653458:7.7	tt0653462:7.7	tt0653467:8.2	tt0653478:7.7	tt0653479:7.0	tt0653504:7.8	tt0653530:8.1	tt0653538:7.4	tt0653543:7.7	tt0653575:7.8	tt0653584:7.7	tt0653600:7.9	tt0653627:7.7	tt0653635:8.2	tt0653649:7.3	tt0653651:7.5	tt0653671:8.2	tt0653672:8.2	tt0653677:7.5	tt0653679:7.3	tt0653689:7.9	
2	tt0653447:8.1	tt0653471:7.7	tt0653481:7.1	tt0653527:7.8	tt0653528:7.7	tt0653536:7.8	tt0653537:7.5	tt0653540:8.3	tt0653549:7.5	tt0653558:7.6	tt0653560:7.6	tt0653572:7.6	tt0653573:7.3	tt0653594:7.5	tt0653598:7.2	tt0653603:8.1	tt0653606:7.4	tt0653614:7.4	tt0653622:8.3	tt0653653:7.3	tt0653684:8.5	tt0653702:7.7	
5	tt0653448:7.8	tt0653454:7.8	tt0653473:7.7	tt0653502:7.9	tt0653511:7.8	tt0653514:7.5	tt0653534:7.4	tt0653550:8.5	tt0653551:8.5	tt0653554:8.3	tt0653599:8.1	tt0653615:7.8	tt0653616:8.1	tt0653617:8.2	tt0653647:8.1	tt0653659:7.8	tt0653662:8.3	tt0653673:7.2	tt0653683:7.4	tt0653687:7.2	tt0653693:7.5	tt0653694:7.6	
11	tt0653450:7.5	tt0653456:7.2	tt0653457:7.3	tt0653459:7.3	tt0653475:7.3	tt0653491:7.5	tt0653492:7.4	tt0653500:7.3	tt0653508:7.5	tt0653509:7.8	tt0653518:7.3	tt0653559:7.6	tt0653563:7.3	tt0653567:7.1	tt0653574:7.6	tt0653605:7.7	tt0653640:7.6	tt0653652:7.6	tt0653658:7.5	tt0653678:7.6	tt0653688:7.4	
12	tt0653451:7.5	tt0653465:7.5	tt0653487:7.3	tt0653493:7.7	tt0653495:6.9	tt0653505:7.8	tt0653516:7.6	tt0653523:7.9	tt0653541:7.2	tt0653555:7.3	tt0653557:7.2	tt0653569:7.5	tt0653581:7.6	tt0653582:8.1	tt0653583:8.0	tt0653602:7.6	tt0653611:7.3	tt0653618:7.1	tt0653619:7.2	tt0653637:7.7	tt0653660:7.7	tt0653682:7.8	tt0653691:7.9	tt0653695:7.7	
6	tt0653455:7.2	tt0653460:7.3	tt0653472:7.6	tt0653482:8.0	tt0653519:6.9	tt0653525:7.9	tt0653529:8.1	tt0653535:7.2	tt0653556:7.4	tt0653587:7.6	tt0653591:7.4	tt0653607:8.0	tt0653609:8.1	tt0653628:8.0	tt0653630:8.0	tt0653642:7.8	tt0653644:7.7	tt0653645:7.1	tt0653661:7.0	tt0653666:7.6	tt0653681:8.2	tt0653698:7.3	
