3	tt10932406:7.6	tt10932420:7.8	tt10932424:8.1	tt11063130:7.6	tt11147278:8.0	tt11154582:8.2	tt11191090:7.8	tt11262140:7.7	tt11339430:7.7	tt11456930:7.8	tt11555014:8.0	tt11591954:7.6	tt11591958:7.6	tt11681374:7.8	tt11683464:8.2	tt11761420:7.7	tt11799912:7.6	tt11937382:7.9	tt12035144:7.6	tt12157894:8.4	tt9832344:7.8	
4	tt13402862:7.9	tt13402876:7.7	tt13497610:7.7	tt13497620:7.7	tt13659578:7.7	tt13727204:7.6	tt13916700:7.5	tt13963558:7.6	tt14069266:7.3	tt14128188:7.3	tt14201154:-	tt14267246:-	tt14315496:-	tt9832348:8.1	
1	tt6719334:7.4	tt6914022:7.4	tt7262940:7.5	tt7328408:7.6	tt7345190:7.7	tt7498252:7.8	tt7508242:7.8	tt7607900:8.1	tt7607904:7.7	tt7607908:7.7	tt7669668:7.8	tt7669672:7.7	tt7669674:7.6	tt7752356:7.8	tt7752360:7.4	tt7752362:7.4	tt7752366:7.4	tt7752370:7.7	tt7752372:7.6	tt7752374:7.6	tt7752376:7.6	tt7752378:7.7	
2	tt8681138:7.7	tt8681140:8.0	tt8884160:7.8	tt8943422:7.6	tt9005786:8.1	tt9056080:8.2	tt9085372:7.5	tt9125864:7.5	tt9153670:7.7	tt9153692:7.7	tt9248530:7.8	tt9256932:7.8	tt9369274:8.0	tt9547982:7.6	tt9547986:7.6	tt9547988:7.6	tt9547990:7.8	tt9547992:7.6	tt9547994:7.6	tt9547996:8.1	tt9547998:7.6	tt9548000:8.8	
