1	tt0072203:7.6	tt0709491:8.4	tt0709497:7.2	tt0709498:7.6	tt0709502:7.5	tt0709503:7.7	tt0709515:7.6	tt0709516:7.4	tt0709517:7.4	tt0709520:7.2	tt0709529:7.1	tt0709530:7.9	tt0709535:7.0	tt0709537:7.5	tt0709538:8.0	tt0709539:7.5	tt0709540:7.3	tt0709552:7.4	tt0709553:7.4	tt0709556:7.2	tt0709560:7.3	tt0709561:8.1	tt0709567:7.8	
3	tt0709490:7.1	tt0709499:7.9	tt0709504:7.8	tt0709505:8.1	tt0709507:8.0	tt0709508:7.6	tt0709512:8.2	tt0709513:7.5	tt0709521:7.7	tt0709523:7.3	tt0709531:7.0	tt0709534:7.6	tt0709536:7.7	tt0709542:6.7	tt0709554:7.3	tt0709557:7.1	tt0709559:7.9	tt0709565:7.3	tt0709566:7.4	tt0709569:8.0	tt0709570:8.0	tt0709575:7.8	
4	tt0709492:6.0	tt0709493:7.8	tt0709494:7.4	tt0709495:7.4	tt0709500:7.3	tt0709501:6.8	tt0709506:7.2	tt0709511:6.8	tt0709522:6.9	tt0709528:7.0	tt0709532:6.9	tt0709543:6.6	tt0709544:7.1	tt0709546:7.6	tt0709548:8.0	tt0709550:7.7	tt0709551:7.0	tt0709555:7.3	tt0709562:7.5	tt0709563:6.9	tt0709564:7.1	tt4832808:8.1	
2	tt0709496:7.7	tt0709509:8.0	tt0709510:5.8	tt0709514:7.8	tt0709518:7.8	tt0709519:7.4	tt0709524:7.4	tt0709525:7.5	tt0709526:7.5	tt0709527:8.1	tt0709541:8.2	tt0709545:8.1	tt0709547:7.9	tt0709549:7.4	tt0709558:7.9	tt0709568:7.9	tt0709571:8.0	tt0709572:8.4	tt0709573:8.3	tt0709574:8.1	tt0709576:7.6	tt0709577:7.4	tt0709578:7.5	tt3612518:7.9	tt4511456:7.7	
