1	tt13023666:-	tt13027568:-	tt13034926:-	tt13034932:-	tt13034936:-	tt13034950:-	
2	tt13035038:-	tt13035050:-	tt13035074:-	tt13035090:-	tt13035108:-	tt13035146:-	
\N	tt14367712:-	tt2243810:-	tt2243846:-	tt2243862:-	tt2243884:-	tt2322549:-	tt2389927:-	tt2478148:-	tt2625304:-	tt2669860:-	tt2704980:-	tt2752672:-	tt2862776:-	tt3124472:-	tt3614250:-	tt3967516:-	tt3967556:-	tt4145476:-	tt4145484:-	tt4525024:-	tt4525028:-	tt4525038:-	tt4525046:-	tt4525050:-	tt4902358:-	tt5222562:-	tt5844530:-	tt5844536:-	tt5844542:-	tt5844546:-	tt5844550:-	tt6617190:-	tt7286882:-	tt8404512:-	tt9788014:-	
3	tt7605454:-	tt7605498:-	tt7611058:-	tt7611064:-	tt7611072:-	tt7611304:-	
4	tt7613308:-	tt7614334:-	tt7614340:-	tt7614382:-	tt7614390:-	tt7614430:-	
