1	tt0106336:6.5	tt0517622:8.0	tt0517623:8.1	tt0517629:8.0	tt0517631:8.6	tt0517632:7.1	tt0517634:7.1	tt0517635:7.3	tt0517637:8.8	tt0517644:7.6	tt0517650:7.3	tt0517653:6.6	tt0517658:6.4	tt0517664:7.1	tt0517669:7.3	tt0517670:7.7	tt0517690:8.5	tt0517692:6.9	tt0517695:6.9	tt0517696:5.8	tt0517711:7.5	tt0517712:7.4	tt0517716:6.8	
3	tt0517615:7.4	tt0517617:7.2	tt0517628:8.5	tt0517636:8.0	tt0517641:7.5	tt0517646:8.3	tt0517649:6.8	tt0517654:6.6	tt0517659:8.9	tt0517666:8.5	tt0517668:8.8	tt0517677:8.4	tt0517679:9.2	tt0517686:9.6	tt0517687:8.7	tt0517688:8.5	tt0517689:7.6	tt0517719:8.0	tt0517720:7.3	tt0517721:9.2	tt0517722:9.4	tt0517724:9.5	
2	tt0517616:7.3	tt0517618:7.8	tt0517619:7.3	tt0517624:7.8	tt0517625:7.6	tt0517627:7.9	tt0517638:8.3	tt0517639:8.1	tt0517645:8.3	tt0517652:7.3	tt0517655:7.5	tt0517657:9.1	tt0517662:7.3	tt0517680:7.8	tt0517682:7.9	tt0517693:7.4	tt0517697:9.3	tt0517703:9.2	tt0517704:8.0	tt0517707:6.8	tt0517709:9.3	tt0517718:7.4	
5	tt0517620:7.3	tt0517621:7.8	tt0517626:8.6	tt0517642:8.1	tt0517643:8.0	tt0517656:7.4	tt0517663:7.1	tt0517667:7.6	tt0517672:8.7	tt0517673:7.3	tt0517675:8.1	tt0517676:8.2	tt0517678:7.1	tt0517685:6.6	tt0517691:9.3	tt0517694:6.8	tt0517698:7.7	tt0517702:9.0	tt0517710:7.5	tt0517713:7.6	tt0517715:8.0	tt0517717:8.1	
4	tt0517630:7.9	tt0517633:9.0	tt0517640:7.4	tt0517647:9.4	tt0517648:8.0	tt0517651:8.6	tt0517660:8.6	tt0517661:9.0	tt0517665:7.7	tt0517671:8.3	tt0517674:9.1	tt0517681:7.5	tt0517683:8.7	tt0517684:8.1	tt0517699:8.0	tt0517700:7.7	tt0517701:8.7	tt0517705:8.3	tt0517706:7.8	tt0517708:9.1	tt0517714:8.5	tt0517723:8.3	
