\N	tt13875902:-	
1	tt13879732:-	tt13882102:-	tt13882126:-	tt13882148:-	tt13882432:-	tt13882462:-	tt13882588:-	tt13882604:-	tt13882628:-	tt13882642:-	tt13882664:-	tt13882718:-	tt13882858:-	tt13883192:-	tt13883212:-	tt13883228:-	tt13883252:-	tt13883268:-	tt13883288:-	tt13883306:-	tt13883310:-	tt13883314:-	tt13883322:-	tt13883324:-	tt13883330:-	tt13910168:-	tt13910202:-	tt13917200:-	tt13917244:-	tt13917262:-	tt13917274:-	
3	tt13880876:-	tt13886884:-	tt13887236:-	tt13887242:-	tt13887268:-	tt13887288:-	tt13887302:-	tt13887308:-	tt13887314:-	tt13887320:-	tt13887326:-	tt13887344:-	tt13887358:-	tt13887372:-	tt13887378:-	tt13887398:-	tt13887410:-	tt13887412:-	tt13887416:-	tt13887418:-	tt13887428:-	tt13887442:-	tt13887450:-	tt13887456:-	tt13910186:-	tt13917324:-	tt13917328:-	tt13917334:-	tt13917344:-	tt13917352:-	tt13917652:-	
2	tt13883814:-	tt13883826:-	tt13883834:-	tt13883838:-	tt13883852:-	tt13883858:-	tt13883860:-	tt13883864:-	tt13883868:-	tt13883874:-	tt13883876:-	tt13883884:-	tt13883886:-	tt13883894:-	tt13883900:-	tt13883906:-	tt13883910:-	tt13883912:-	tt13883916:-	tt13883918:-	tt13883924:-	tt13883930:-	tt13883934:-	tt13883940:-	tt13883942:-	tt13883948:-	tt13883950:-	tt13893416:-	tt13893418:-	tt13893422:-	tt13893426:-	tt13910176:-	tt13910218:-	
4	tt13900344:-	tt13900346:-	tt13900354:-	tt13900368:-	tt13900378:-	tt13900394:-	tt13900398:-	tt13900404:-	tt13900408:-	tt13900418:-	tt13907074:-	tt13907078:-	tt13907082:-	tt13907088:-	tt13907092:-	tt13907098:-	tt13907104:-	tt13907110:-	tt13907130:-	tt13907146:-	tt13907150:-	tt13907234:-	tt13907236:-	tt13907240:-	tt13907246:-	tt13907248:-	tt13907250:-	tt13907252:-	tt13907262:-	tt13907266:-	
5	tt13909026:-	tt13909042:-	tt13909058:-	tt13909064:-	tt13909068:-	tt13909074:-	tt13909094:-	tt13909098:-	tt13909104:-	tt13909110:-	tt13909112:-	tt13909118:-	tt13909120:-	tt13909124:-	tt13909126:-	tt13909134:-	tt13909138:-	tt13909144:-	tt13909150:-	tt13909156:-	tt13909174:-	tt13909194:-	tt13909698:-	tt13909712:-	tt13909720:-	tt13909782:-	tt13909792:-	tt13909806:-	tt13909828:-	tt13909852:-	tt13909874:-	tt13909888:-	tt13909898:-	
