14	tt10934206:-	tt10934210:-	tt10934212:-	tt10934236:-	tt10934242:-	tt10934246:-	tt10934250:-	
13	tt10934220:-	tt10934260:-	tt10934268:-	tt10934286:-	
11	tt10934266:-	tt10934290:-	tt10934294:-	tt10934298:-	tt10934300:-	tt10934314:-	tt11302306:-	tt7672398:-	
12	tt10934306:-	tt10934318:-	tt8863536:-	tt8863546:-	tt8863570:-	tt8863600:-	tt8863638:-	tt8863658:-	tt9091848:-	
15	tt11307056:-	tt11307068:-	tt11307072:-	
1	tt2160012:-	tt2171668:-	tt2372133:-	tt2382875:-	tt2391771:-	tt2399457:-	
2	tt2422320:-	tt2422324:-	tt2422330:-	tt2422334:-	tt2422338:-	tt2422340:-	tt2422344:-	tt2422346:-	tt2422348:-	tt2422350:-	tt2422372:-	tt2423924:-	tt2423926:-	
3	tt2940448:-	tt2953220:-	tt2968190:-	tt2984132:-	tt3000286:-	tt3007716:-	tt3021402:-	tt3041442:-	tt3067820:-	tt3084510:-	tt3111162:-	tt3126106:-	tt3187110:-	
4	tt3322952:-	tt3337530:-	tt3345614:-	tt3372278:-	tt3389370:-	tt3417566:-	tt3443242:-	tt3459448:-	tt3472734:-	tt3490030:-	tt3508440:-	tt3521484:-	tt3576394:-	
5	tt3979510:-	tt3979512:-	tt3997042:-	tt4017288:-	tt4035392:-	tt4053366:-	tt4068656:-	tt4086526:-	tt4127684:-	tt4146356:-	tt4163964:-	tt4185610:-	tt4201412:-	tt4238028:-	tt4258904:-	
6	tt4324384:-	tt4615816:-	tt4634874:-	tt4655646:-	tt4670930:-	tt4689238:-	tt4704086:-	tt4722554:-	tt4771698:-	tt4790988:-	tt4811546:-	
7	tt4831270:-	tt5310046:-	tt5328926:-	tt5346518:-	tt5365778:-	tt5420832:-	tt5443686:-	tt5464128:-	tt5498166:-	tt5505224:-	tt5555216:-	tt5566546:-	tt5601644:-	
8	tt5620066:-	tt5924160:-	tt5924172:-	tt5924176:-	tt5943282:-	tt6006400:-	tt6033622:-	tt6091782:-	tt6094796:-	tt6114724:-	tt6155082:-	tt6201008:-	tt6238192:-	
9	tt6296326:-	tt6400024:-	tt6400054:-	tt6400058:-	tt6454926:-	tt6475604:-	tt6500798:-	tt6548770:-	tt6635720:-	tt6635740:-	tt6665272:-	tt6755438:-	tt6755466:-	
10	tt6787234:-	tt7273554:-	tt7273558:-	tt7273560:-	tt7325502:-	tt7325506:-	tt7325552:-	tt7514242:-	tt7514248:-	tt7514254:-	tt7537940:-	tt7537942:-	tt7537944:-	
\N	tt7672396:-	tt7672400:-	tt7672402:-	
