1	tt10001968:-	tt10001996:-	tt10002014:-	tt10002054:-	tt10008742:-	tt10008760:-	tt10008834:-	tt10008840:-	tt10008844:-	tt10008850:-	tt10008852:-	tt10008862:-	tt10008870:-	tt10008874:-	tt10008880:-	tt10008882:-	tt10008884:-	tt10009294:-	tt10009300:-	tt10012462:-	tt10012482:-	tt10052934:-	tt10052948:-	tt10052962:-	tt10064414:-	tt10077464:-	tt10077480:-	tt10077494:-	tt10077502:-	tt10077514:-	tt10077524:-	tt10089438:-	tt10123714:-	tt10123738:-	tt10134512:-	tt10134518:-	tt10134532:-	tt10158288:-	tt10158290:-	tt9887200:-	tt9891522:-	tt9891546:-	tt9891596:-	tt9891604:-	tt9891660:-	tt9891682:-	tt9891700:-	tt9891704:-	tt9891722:-	tt9891776:-	tt9891884:-	tt9891898:-	tt9891902:-	tt9891922:-	tt9891964:-	tt9891974:-	tt9891980:-	tt9892858:-	tt9892862:-	tt9892866:-	tt9892870:-	tt9892874:-	tt9892880:-	tt9892884:-	tt9892892:-	tt9892898:-	tt9892904:-	tt9892910:-	tt9892916:-	tt9892924:-	
2	tt10910936:-	tt11568048:-	tt11570782:-	tt11571850:-	tt11571998:-	tt11898364:-	tt11898452:-	tt11898456:-	tt11898462:-	tt11898468:-	tt11898476:-	tt11922282:-	tt11922286:-	tt11922298:-	tt11922308:-	tt11922320:-	tt11922330:-	tt11922336:-	tt11922344:-	tt11922350:-	tt11922358:-	tt11922362:-	tt11922374:-	tt11922392:-	tt11922408:-	tt11922418:-	tt11922430:-	tt11922432:-	tt11922438:-	tt11922448:-	tt11922470:-	tt11922474:-	tt11922478:-	tt11922486:-	tt11922494:-	tt11922500:-	tt11922512:-	tt11922520:-	tt11922530:-	tt11922542:-	tt11922548:-	tt11922562:-	tt11922572:-	tt11922582:-	tt11922596:-	tt11928204:-	tt11928208:-	tt11941380:-	tt12047722:-	tt12047726:-	tt12047728:-	tt12047732:-	tt12047736:-	tt12047740:-	tt12047742:-	tt12047744:-	tt12047752:-	tt12047756:-	tt12047758:-	tt12047762:-	tt12047766:-	tt12047768:-	tt12069676:-	tt12069702:-	tt12088480:-	tt12088488:-	tt12088490:-	tt12088492:-	tt12088498:-	tt12088510:-	
