2	tt0683358:-	tt0683400:-	tt0683430:-	tt0683434:-	tt0683446:8.4	
4	tt0683359:-	tt0683360:-	tt0683374:-	tt0683381:-	tt0683394:6.8	tt0683406:-	tt0683411:8.0	tt0683421:-	tt0683428:6.8	tt0683441:9.0	tt0683450:-	tt0683462:-	tt0683465:-	tt0683466:-	tt0683471:-	
11	tt0683361:-	tt0683369:-	tt0683390:-	tt0683397:-	tt0683403:-	tt0683419:-	tt0683429:-	tt0683433:-	tt0683442:-	tt0683452:-	tt0683463:-	tt0683474:-	tt0683477:8.4	tt0683483:-	
3	tt0683362:-	tt0683367:-	tt0683388:8.0	tt0683398:-	tt0683418:-	tt0683435:-	tt0683436:-	tt0683467:-	tt0683475:-	tt0683486:-	
7	tt0683363:-	tt0683389:-	tt0683392:-	tt0683393:-	tt0683408:8.4	tt0683454:-	tt0683456:-	tt0683457:-	tt0683464:-	tt0766113:-	
12	tt0683364:-	tt0683377:-	tt0683399:-	tt0683401:-	tt0683402:-	tt0683440:-	tt0683448:-	tt0683487:7.7	tt0765942:-	tt0765945:-	tt0766110:-	
9	tt0683365:-	tt0683373:-	tt0683382:-	tt0683424:-	tt0683445:-	tt0683468:-	tt0683472:-	tt0683479:-	tt0765946:-	tt0769388:-	
10	tt0683366:-	tt0683368:-	tt0683376:-	tt0683391:-	tt0683405:9.3	tt0683407:-	tt0683409:-	tt0683431:-	tt0683432:-	tt0683453:-	
1	tt0683370:-	tt0683378:9.2	tt0683384:8.8	tt0683395:8.8	tt0683396:-	tt0683414:-	tt0683416:-	tt0683422:8.3	tt0683459:-	tt0683460:7.3	tt0683478:-	tt0683480:8.8	tt0683482:-	tt0766107:-	tt0766115:-	
5	tt0683371:-	tt0683379:-	tt0683380:-	tt0683387:-	tt0683412:-	tt0683425:-	tt0683426:-	tt0683458:9.1	tt0683469:-	tt0683470:8.2	
15	tt0683372:-	tt0683423:-	tt0683484:-	tt0683485:-	tt0766190:-	
6	tt0683375:-	tt0683383:-	tt0683385:-	tt0683386:-	tt0683404:-	tt0683415:8.6	tt0683417:-	tt0683451:-	tt0683481:-	tt0765944:-	
8	tt0683410:-	tt0683438:-	tt0683439:-	tt0683443:-	tt0683447:-	tt0683449:-	tt0683455:-	tt0683461:-	tt0683476:-	tt0766111:-	
14	tt0683413:-	tt0683437:-	tt0683473:-	tt0765941:-	tt0765943:-	tt0765947:-	tt0766108:-	tt0766109:-	tt0766112:-	tt0766114:-	
13	tt0683420:-	tt0683427:-	tt0683444:-	tt0765948:-	tt0765949:-	
\N	tt0943748:9.4	tt0943749:-	tt0943750:-	tt0943751:-	tt0943752:-	tt2145067:-	tt2145069:-	tt2145071:-	tt2145073:-	tt5798556:-	
16	tt2149937:6.2	
