1	tt1519219:7.5	tt1522798:7.5	tt1522799:7.5	tt1522800:7.7	tt1553778:7.2	tt1553779:7.6	tt1558940:7.7	tt1558941:7.0	tt1558942:7.7	tt1560011:8.0	tt1560012:7.5	tt1560013:8.4	tt1562197:8.0	tt1562198:7.8	tt1562199:8.0	tt1578218:7.8	tt1578219:7.7	tt1578220:8.0	tt1582331:7.7	tt1582332:7.7	tt1582333:8.2	tt1582334:7.5	tt1583860:8.2	tt1583861:7.8	tt1586207:8.2	tt1586208:8.4	tt1587066:8.0	tt1587067:8.4	tt1587068:8.4	tt1587069:8.2	
2	tt1589617:8.0	tt1589618:-	tt1676734:7.6	tt1676735:7.8	tt1682105:-	tt1682106:7.8	tt1683828:-	tt1683829:-	tt1683830:-	tt1685465:-	tt1791406:-	tt1791407:-	tt1791959:-	tt1793802:-	tt1793803:-	tt1795495:-	tt1795496:-	tt1803685:-	tt1804276:-	tt1809184:-	tt1810434:-	tt1810435:-	tt1810437:-	tt1814552:-	tt1814553:-	tt1823630:-	tt1824073:-	tt1824074:-	tt1824075:-	tt1824844:-	
