1	tt4028420:-	tt4029354:-	tt4029366:-	tt4032666:-	tt4032680:-	tt4035284:-	tt4040348:-	tt4040394:-	tt4040428:-	tt4040436:-	tt4043640:-	tt4043874:-	
2	tt4045562:-	tt4050356:-	tt4050540:-	tt4065422:-	tt4065470:-	tt4073094:-	tt4073098:-	tt4077966:-	tt4080888:-	tt4080912:-	tt4081550:-	tt4081570:-	tt4081590:-	
3	tt4074404:-	tt4074412:-	tt4087550:-	tt4095728:-	tt4095732:-	tt4110368:-	tt4110380:-	tt4135442:-	tt4141500:-	tt4156588:-	tt4181926:-	tt4213906:-	tt4213922:-	
4	tt4473598:-	tt4473688:-	tt4477072:-	tt4517248:-	tt4517252:-	tt4526642:-	tt4567724:-	tt4567780:-	tt4601330:-	tt4697626:-	tt4701786:-	tt4702336:-	tt4704010:-	
5	tt4971592:-	tt4971620:-	tt5020012:-	tt5020120:-	tt5072822:-	tt5072912:-	tt5094398:-	tt5094510:-	tt5118892:-	tt5128078:-	tt5185674:-	tt5212818:-	tt5225128:-	
6	tt5498700:-	tt5640176:-	tt5641312:-	tt5641526:-	tt5668776:-	tt6157606:-	tt6158166:-	tt6158300:-	
