9	tt3322052:-	tt3322058:-	tt3322068:-	tt3322084:-	tt3322086:-	tt3322100:-	tt3322102:-	tt3322104:-	tt3322114:-	tt3322118:-	tt3322126:-	tt3322130:-	tt3322132:-	tt3322138:-	tt3322140:-	tt3322144:-	tt3322152:-	tt3322154:-	tt3322160:-	tt3322162:-	tt3322164:-	tt3322166:-	tt3322170:-	tt3322174:-	tt3322178:-	tt3322182:-	tt3322186:-	tt3322190:-	tt3322194:-	
1	tt3322064:-	
2	tt3322078:-	
3	tt3322080:-	
4	tt3322094:-	
10	tt3322198:-	tt3584418:-	tt3584420:-	
16	tt3534050:-	tt3534058:-	tt3546438:-	tt3556732:-	tt3584396:-	tt3584400:-	tt3601780:-	tt3618064:-	tt3632366:-	tt3666202:-	tt3666204:-	tt3706452:-	tt3706454:-	tt3725528:-	tt3725530:-	tt3755590:-	tt3755600:-	tt3798202:-	tt3822776:-	tt3822780:-	tt3854358:-	tt3854362:-	tt3887668:-	tt3887672:-	tt3916074:-	tt3953286:-	tt4003342:-	
15	tt3584402:-	
14	tt3584410:-	
13	tt3584412:-	
12	tt3584414:-	
11	tt3584416:-	
\N	tt5191272:-	
