1	tt10942150:-	tt10942160:-	tt10989380:-	tt10989390:-	tt11029286:-	tt11029302:-	tt11220966:-	tt11447362:-	tt11594920:-	tt12194598:-	tt12194602:-	tt12197594:-	tt12197600:-	tt12197620:-	tt12197628:-	tt12197640:-	tt13133332:-	tt13133382:-	tt13133388:-	tt13133392:-	tt13133400:-	tt13133404:-	tt13133410:-	tt13133416:-	tt13133422:-	tt13133428:-	tt13133440:-	tt13133442:-	
2	tt11780630:-	tt12683632:-	tt13051692:-	tt13514676:-	tt13514678:-	tt13514680:-	tt13514682:-	tt13514686:-	tt13514690:-	tt13514694:-	tt13514698:-	tt13514700:-	tt13514702:-	tt13514706:-	tt13514708:-	tt13514714:-	tt13514718:-	tt13514720:-	tt13514724:-	tt13514726:-	tt13514730:-	tt13514732:-	tt13514738:-	tt13514740:-	tt13514744:-	tt13514746:-	tt13514752:-	tt13514758:-	
3	tt13514674:-	tt13514762:-	tt13514764:-	tt13514766:-	tt13514768:-	tt13514770:-	tt13514782:-	tt13514786:-	tt13514792:-	tt13514794:-	tt13514796:-	tt14084394:-	tt14084396:-	tt14084398:-	
