1	tt0696962:7.8	tt0696967:7.5	tt0696970:8.1	tt0696971:7.6	tt0696973:7.0	tt0696975:7.7	tt0696976:7.4	tt0696977:7.2	tt0696984:7.4	tt0835407:7.8	tt0837476:6.1	
3	tt0696963:7.1	tt0696965:7.0	tt0696969:7.5	tt0696974:6.4	tt0696979:7.1	tt0696983:6.8	tt0835402:7.4	tt0835404:7.1	tt0835409:7.4	tt0835410:6.8	tt0835412:6.1	tt0835413:6.8	
2	tt0696964:8.4	tt0696968:7.5	tt0696981:7.2	tt0696982:7.4	tt0835400:5.3	tt0835401:7.5	tt0835403:7.7	tt0835405:8.1	tt0835406:7.0	tt0835408:7.9	tt0835411:8.3	
5	tt0696966:6.3	tt0836449:6.8	tt0836450:6.7	tt0836455:6.3	tt0836457:6.8	tt0836458:6.9	tt0836460:6.9	tt0836461:7.2	
4	tt0696972:6.7	tt0696978:6.5	tt0696980:6.6	tt0782568:6.7	tt0836448:6.8	tt0836451:6.4	tt0836452:6.0	tt0836453:6.8	tt0836454:7.0	tt0836456:6.7	tt0836459:6.9	
