2	tt0618456:-	tt1083929:-	tt1083930:-	tt1083931:-	tt1083932:-	tt1083933:-	
5	tt0618457:-	tt1084981:-	tt1084983:-	tt1084984:-	tt1084986:-	tt1084994:-	tt1084997:-	tt1085003:-	tt1085582:-	tt1085584:-	tt1085587:-	tt1085588:-	
1	tt0803470:-	tt0803471:-	tt0803472:-	tt0803473:-	tt0803474:-	tt0803475:7.8	
3	tt1084982:-	tt1084987:-	tt1084989:-	tt1084991:-	tt1084992:-	tt1084993:-	tt1084998:-	tt1085000:-	tt1085002:-	tt1085004:-	
4	tt1084985:-	tt1084988:-	tt1084990:-	tt1084995:-	tt1084996:-	tt1084999:-	tt1085001:-	tt1085005:-	tt1085173:-	tt1085174:-	
6	tt1085581:-	tt1085583:-	tt1085585:-	tt1085586:-	tt1086138:-	tt1086139:-	tt1086140:-	tt1086141:-	tt1086142:-	tt1086143:-	
7	tt1086230:-	tt1086745:-	tt1087487:-	tt1087488:-	tt1087489:-	tt1087490:-	tt1087491:-	tt1087492:-	tt1087493:-	tt1089042:-	tt1089043:-	
