1	tt0612950:-	tt0612951:-	tt0612952:-	tt0612957:-	tt11428332:-	tt11439354:-	tt11443484:-	tt11443516:-	tt11443586:-	tt11465210:-	tt11465216:-	tt11465226:-	tt11465230:-	tt11465240:-	tt11465280:-	tt11465290:-	tt11465342:-	tt11465366:-	tt1504567:-	tt1504568:-	tt1504766:-	tt1504767:-	tt1504768:-	
9	tt0612953:-	tt11444076:-	tt11639036:-	tt11639046:-	tt11639054:-	tt11639084:-	tt11639122:-	tt11639152:-	tt11639214:-	tt6112712:-	tt6147302:-	tt6150384:-	tt6155122:-	tt6165266:-	tt6168656:-	tt6171748:-	tt6175132:-	tt6178158:-	tt6187196:-	tt6190824:-	tt6195186:-	tt6198316:-	tt6201062:-	tt6213676:-	tt6219196:-	tt6221436:-	
2	tt0612954:-	tt0612958:-	tt0612959:-	tt0612960:-	tt0612961:-	tt0612962:-	tt11465442:-	tt11465450:-	tt11465460:-	tt11465476:-	tt11465484:-	tt11478152:-	tt11478160:-	tt11478186:-	tt11478214:-	tt11478252:-	tt11478256:-	tt11478266:-	tt11478278:-	tt11478282:-	
4	tt0612955:-	tt0612964:-	tt11511896:-	tt11511976:-	tt11512050:-	tt11512230:-	tt11512246:-	tt11512492:-	tt11512526:-	tt11512542:-	tt11517598:-	tt11547524:-	tt11547562:-	tt11547614:-	tt11547650:-	tt11547816:-	tt11547836:-	tt11547850:-	tt11547870:-	tt11547888:-	tt11553396:-	tt11553458:-	tt11553582:-	tt1481663:-	
6	tt0612956:-	tt0612967:-	tt0771798:-	tt11523876:-	tt11524380:-	tt11524442:-	tt11524690:-	tt11600906:-	tt11609672:-	tt11609742:-	tt11609760:-	tt11609788:-	tt11609846:-	tt11609922:-	tt11609984:-	tt11609998:-	tt11610072:-	tt11610178:-	tt11610238:-	tt11614606:-	tt11614902:-	tt11628640:-	tt11628680:-	tt11628698:-	
3	tt0612963:7.0	tt0766900:-	tt0766901:-	tt11478288:-	tt11507154:-	tt11507164:-	tt11507180:-	tt11507322:-	tt11507510:-	tt11507652:-	tt11507812:-	tt11507824:-	tt11507866:-	tt11507894:-	tt11507906:-	tt11507916:-	tt11507944:-	tt11507950:-	tt11507964:-	tt11507968:-	tt11507972:-	tt11507984:-	tt11507990:-	tt1687018:-	
5	tt0612965:-	tt0612966:-	tt11518284:-	tt11518310:-	tt11518520:-	tt11518782:-	tt11518968:-	tt11519028:-	tt11519088:-	tt11519162:-	tt11519212:-	tt11553694:-	tt11553792:-	tt11553828:-	tt11553860:-	tt11554084:-	tt11554104:-	tt11554174:-	tt11554384:-	tt11554408:-	tt11628556:-	tt11628600:-	tt11628616:-	tt1481664:-	
\N	tt0612968:-	tt0958608:-	tt4599838:-	tt6153172:-	tt6210684:-	tt6223298:-	tt6416378:-	tt6494504:-	
17	tt0612969:-	tt0612970:-	tt11753184:-	tt11753236:-	tt11753250:-	tt11753668:-	tt11753686:-	tt11753720:-	tt11753902:-	tt11754108:-	tt11754112:-	tt11757944:-	tt11758160:-	tt11758230:-	tt11758314:-	tt11758326:-	tt11758388:-	tt11758414:-	tt11758568:-	tt11758612:-	tt11758682:-	tt2606402:-	tt2606406:-	
18	tt0612971:-	tt0612972:-	tt0612973:-	tt0612974:-	tt0612975:-	tt0612976:-	tt0612977:-	tt0612978:-	tt0612979:-	tt11759402:-	tt11759432:-	tt11759638:-	tt11759656:-	tt11764948:-	tt11764972:-	tt11765000:-	tt11765024:-	tt11765050:-	tt11765096:-	tt11765150:-	tt11765240:-	tt11765518:-	tt11766472:-	tt11766556:-	tt11766594:-	tt1481667:-	
19	tt0612980:-	tt0612981:-	tt0612982:-	tt0612983:-	tt0612984:-	tt0612985:-	tt0792200:-	tt0801668:-	tt0803365:-	tt11506736:-	tt11770572:-	tt11770740:-	tt11771136:-	tt11771184:-	tt11771552:-	tt11771610:-	tt11771722:-	tt11771766:-	tt11775696:-	tt11775800:-	tt11776030:-	tt11777244:-	tt11777702:-	tt11777758:-	tt11777872:-	tt1873917:-	
20	tt0887544:-	tt0894249:-	tt0904664:-	tt0961478:-	tt1021558:-	tt1040639:-	tt11778014:-	tt11778038:-	tt11778164:-	tt11778186:-	tt11778250:-	tt11778318:-	tt11778332:-	tt11778406:-	tt11778500:-	tt11778550:-	tt11778640:-	tt11778664:-	tt11778718:-	tt11778728:-	tt11778758:-	tt11778950:-	tt11778986:-	tt11779018:-	tt11779050:-	tt11779054:-	
21	tt1144678:-	tt1144679:-	tt11779084:-	tt11779094:-	tt11779110:-	tt11779122:-	tt11779140:-	tt11779142:-	tt11783722:-	tt11783778:-	tt11784170:-	tt11784254:-	tt11784394:-	tt11784486:-	tt11784536:-	tt11784666:-	tt11784770:-	tt11785080:-	tt11785170:-	tt11785230:-	tt11785288:-	tt11785356:-	tt1256935:-	tt1256936:-	tt1256937:-	
13	tt11448448:-	tt11661418:-	tt11661718:-	tt11661930:-	tt11662142:-	tt11662210:-	tt11662304:-	tt11662440:-	tt11662606:-	tt11662646:-	tt11666778:-	tt11667008:-	tt11667414:-	tt11667496:-	tt11668142:-	tt11668168:-	tt2606378:-	tt2606380:-	tt2606382:-	tt2606384:-	tt2606388:-	tt2606390:-	tt2606392:-	tt2606394:-	
8	tt11496714:-	tt1481666:-	tt6047584:-	tt6050386:-	tt6055396:-	tt6061252:-	tt6064182:-	tt6067206:-	tt6070660:-	tt6073320:-	tt6082020:-	tt6084742:-	tt6088100:-	tt6091604:-	tt6094204:-	tt6103456:-	tt6106590:-	tt6109600:-	tt6114912:-	tt6126798:-	tt6131994:-	tt6134438:-	tt6136812:-	tt6144796:-	
7	tt11594944:-	tt11595048:-	tt11595140:-	tt11595190:-	tt11595248:-	tt11595260:-	tt11595280:-	tt11596638:-	tt11596664:-	tt11596690:-	tt11596802:-	tt11596876:-	tt11599346:-	tt11599736:-	tt11600734:-	tt11600860:-	tt1481665:-	tt6020674:-	tt6024150:-	tt6027832:-	tt6030778:-	tt6033788:-	tt6041616:-	tt6044854:-	
10	tt11628716:-	tt11628724:-	tt11628774:-	tt11633944:-	tt11633974:-	tt11634020:-	tt11634038:-	tt11634100:-	tt11634130:-	tt11634236:-	tt11634256:-	tt11634260:-	tt11634362:-	tt11634378:-	tt11634388:-	tt11634398:-	tt11634446:-	tt11634480:-	tt11634500:-	tt11634534:-	tt11638836:-	tt11638880:-	tt11639010:-	tt2606386:-	
11	tt11639232:-	tt11639254:-	tt11639286:-	tt11639330:-	tt11639354:-	tt11639370:-	tt11639448:-	tt11643034:-	tt11643636:-	tt11644416:-	tt11644478:-	tt11644622:-	tt11648492:-	tt11648568:-	tt11649592:-	tt11649800:-	tt11650088:-	tt11650140:-	tt11650254:-	tt11650318:-	tt11650330:-	tt11650410:-	tt11650436:-	tt6968486:-	
12	tt11650470:-	tt11650532:-	tt11650640:-	tt11650876:-	tt11651150:-	tt11651196:-	tt11651316:-	tt11651504:-	tt11651538:-	tt11655602:-	tt11655716:-	tt11655828:-	tt11655838:-	tt11656450:-	tt11656520:-	tt11656578:-	tt11656640:-	tt11656692:-	tt11656720:-	tt11656748:-	tt11656960:-	tt11656996:-	tt11657146:-	tt11657176:-	
16	tt11679492:-	tt11679536:-	tt11679558:-	tt11679584:-	tt11679600:-	tt11679712:-	tt11679764:-	tt11679782:-	tt11742594:-	tt11747118:-	tt11747196:-	tt11747272:-	tt11747554:-	tt11748180:-	tt11748276:-	tt11748322:-	tt11748364:-	tt11748442:-	tt11748466:-	tt11748668:-	tt11749038:-	tt11749080:-	tt11749090:-	tt1465000:-	
14	tt11713556:-	tt11717596:-	tt11717642:-	tt11717722:-	tt11717808:-	tt11718266:-	tt11718412:-	tt11718514:-	tt11718552:-	tt11718562:-	tt11718588:-	tt11718600:-	tt11718602:-	tt11718604:-	tt11718624:-	tt11718634:-	tt2606396:-	tt2606398:-	tt2606400:-	tt2606404:-	tt2606408:-	tt2606412:-	tt2606414:-	tt5193326:-	
15	tt11736680:-	tt11736706:-	tt11736774:-	tt11736826:-	tt11736988:-	tt11737048:-	tt11737112:-	tt11737160:-	tt11737220:-	tt11737280:-	tt11737302:-	tt11737382:-	tt11737390:-	tt11737414:-	tt2606410:-	tt2606416:-	tt2606418:-	tt2606420:-	tt2606422:-	tt2606424:-	tt2606426:-	tt2606428:-	tt2606430:-	tt5337594:-	
