1	tt12511366:8.0	tt12511378:8.2	tt12511386:8.7	tt12511392:9.0	tt12511408:9.2	tt12511432:8.8	tt12656614:9.7	
2	tt13056942:-	tt13469744:-	tt13469772:-	tt13469784:-	tt13469802:-	tt13469826:-	
3	tt13717726:-	tt13717898:-	tt13717922:-	tt13717952:-	tt13717968:-	tt13717994:-	tt13718818:-	
