1	tt10619952:6.9	tt10620064:7.2	tt11535614:6.7	tt11535616:7.2	tt11535618:6.8	tt11535620:7.2	tt11535624:6.2	tt6566192:6.7	tt6566240:6.8	tt6566248:6.8	tt6640102:6.8	tt6774404:6.9	tt6839046:6.9	tt6849382:7.1	tt6891344:6.6	tt6925464:7.1	tt7433176:6.9	
2	tt14164080:5.3	tt14167762:5.6	tt14176418:5.6	tt14176422:7.2	tt14176424:7.2	tt14176428:5.8	tt14176432:5.6	tt14176434:6.3	tt14176436:6.4	tt14176438:-	tt14176444:-	tt14176446:-	tt14176450:-	tt14176452:-	tt14176456:-	tt14176458:-	tt14176462:-	
