4	tt10310030:-	tt12557962:-	tt12557964:-	tt12558008:-	tt12558012:-	tt12558218:-	tt12561442:-	tt12561444:-	tt12561448:-	tt12561450:-	tt12561452:-	tt12561456:-	tt12561460:-	tt12561462:-	tt12561512:-	tt12561514:-	tt12561520:-	tt12561522:-	tt12561526:-	tt12561530:-	tt12561532:-	tt12561536:-	tt12561540:-	tt12561550:-	tt12561552:-	tt12561554:-	tt12561556:-	tt12561558:-	tt12561578:-	tt12561580:-	tt12561582:-	tt12561584:-	tt12561588:-	tt12561650:-	tt12561658:-	tt12561660:-	tt12561666:-	tt12561668:-	tt12561670:-	tt12561676:-	tt12561678:-	tt12561680:-	tt12561684:-	tt12561686:-	tt12561690:-	tt12561702:-	tt12561704:-	tt12561706:-	tt12561708:-	tt12561710:-	tt12561714:-	tt12561716:-	tt12561718:-	tt12561728:-	tt12561732:-	tt12561734:-	tt12561738:-	tt12561742:-	tt12561744:-	tt12561748:-	tt12561752:-	tt12562104:-	
1	tt12494398:-	tt12494404:-	tt12494418:-	tt12494424:-	tt12494430:-	tt12494436:-	tt12494450:-	tt12494452:-	tt12494454:-	tt12494458:-	tt12494460:-	tt12494462:-	tt12494468:-	tt12494484:-	tt12494490:-	tt12494504:-	tt4444440:7.4	tt5491620:7.3	tt5491632:-	tt5505632:6.2	tt5505940:7.6	tt5506642:-	tt5506660:8.4	tt5506688:-	tt5518548:-	tt5541838:-	tt5541844:-	tt5562292:-	tt5562310:-	tt6178418:8.6	tt6178446:-	tt6178464:-	tt6178510:-	tt6197792:-	tt6342904:-	tt6344524:-	tt6344538:-	tt6344548:-	tt6344568:-	tt6344580:-	tt6344582:-	tt6344586:-	tt6344598:-	tt6344630:-	tt6344662:-	tt6344700:-	tt6345074:-	tt7905588:-	tt7905594:-	tt7905604:-	tt7905660:-	tt7923160:-	
2	tt12495870:-	tt12495876:-	tt12495880:-	tt12495896:-	tt12495916:-	tt12495922:-	tt12495942:-	tt12495954:-	tt12495962:-	tt12495974:-	tt12496010:-	tt12496028:-	tt12496050:-	tt12496066:-	tt12496082:-	tt12496088:-	tt12496106:-	tt12496118:-	tt12496126:-	tt12496132:-	tt12496136:-	tt12496138:-	tt12496142:-	tt12496148:-	tt12496152:-	tt12496158:-	tt12496162:-	tt12496164:-	tt12557532:-	tt12557534:-	tt12557538:-	tt12557542:-	tt12557550:-	tt12557594:-	tt12557606:-	tt12557608:-	tt12557614:-	tt12557624:-	tt5491636:7.2	tt5505900:-	tt5505914:-	tt5505934:-	tt5529918:-	tt5529938:-	tt5530002:-	tt5530036:-	tt5531028:-	tt5531044:-	tt5538522:-	tt5538696:-	tt5540838:-	tt5540876:-	tt5541730:-	tt5541736:-	tt5541758:-	tt5541770:-	tt5541820:-	tt5543928:-	tt5569228:-	tt5569250:-	tt5584324:-	tt5586568:-	tt5586576:-	tt5586602:-	tt5586608:-	tt5904170:-	
3	tt12557658:-	tt12557662:-	tt12557664:-	tt12557666:-	tt12557668:-	tt12557676:-	tt12557680:-	tt12557684:-	tt12557690:-	tt12557692:-	tt12557702:-	tt12557706:-	tt12557708:-	tt12557710:-	tt12557714:-	tt12557716:-	tt12557722:-	tt12557736:-	tt12557740:-	tt12557742:-	tt12557744:-	tt12557746:-	tt12557748:-	tt12557762:-	tt12557770:-	tt12557774:-	tt12557776:-	tt12557778:-	tt12557780:-	tt12557784:-	tt12557788:-	tt12557792:-	tt12557804:-	tt12557810:-	tt12557812:-	tt12557818:-	tt12557820:-	tt12557824:-	tt12557826:-	tt12557832:-	tt12557840:-	tt12557842:-	tt12557846:-	tt12557850:-	tt12557858:-	tt12557860:-	tt12557866:-	tt12557868:-	tt12557878:-	tt12557880:-	tt12557888:-	tt12557890:-	tt12557896:-	tt12557908:-	tt12557914:-	tt12557918:-	tt12557920:-	tt12557922:-	tt12557932:-	tt12557934:-	tt12557940:-	tt12557948:-	tt12557950:-	tt12557954:-	tt7003760:-	tt7332130:-	
5	tt12558318:-	tt12558334:-	tt12558344:-	tt12558358:-	tt12561776:-	tt12561778:-	tt12561780:-	tt12561784:-	tt12561788:-	tt12561790:-	tt12561792:-	tt12561796:-	tt12561798:-	tt12561802:-	tt12561804:-	tt12561806:-	tt12561828:-	tt12561832:-	tt12561838:-	tt12561844:-	tt12561846:-	tt12561848:-	tt12561854:-	tt12561858:-	tt12561860:-	tt12561864:-	tt12561866:-	tt12561868:-	tt12561880:-	tt12561896:-	tt12561908:-	tt12561912:-	tt12561914:-	tt12561916:-	tt12561924:-	tt12561926:-	tt12561932:-	tt12561936:-	tt12561944:-	tt12561946:-	tt12561952:-	tt12561956:-	tt12561966:-	tt12561968:-	tt12561976:-	tt12561978:-	tt12561980:-	tt12561984:-	tt12561994:-	tt12562000:-	tt12562008:-	tt12562018:-	tt12562022:-	tt12562026:-	tt12562032:-	tt12562040:-	tt12562050:-	tt12562052:-	tt12562056:-	tt12562062:-	tt12562068:-	
