\N	tt10084622:-	tt10417876:-	tt5872946:-	tt5872950:-	tt5872956:-	tt5872960:-	tt5872962:-	tt5872988:-	tt5872994:-	tt5873000:-	tt5873002:-	tt5873008:-	tt5873010:-	tt5873012:-	tt5873014:-	tt5873020:-	tt5873026:-	tt5873030:-	tt5873032:-	tt5873034:-	tt5873042:-	tt6016270:-	tt6016384:-	tt6016386:-	tt6016392:-	tt6016394:-	tt6016398:-	tt6016400:-	tt6016404:-	tt6016406:-	tt6016408:-	tt6016412:-	tt6016414:-	tt6016416:-	tt6016418:-	tt6016420:-	tt6016424:-	tt6016434:-	tt6016436:-	tt6016438:-	tt6016440:-	tt6016448:-	tt6016452:-	tt6016570:-	tt6016582:-	tt6016584:-	tt6016590:-	tt6016598:-	tt6016602:-	tt6016604:-	tt6016610:-	tt6016616:-	tt6016618:-	tt6016620:-	tt6016624:-	tt6016632:-	tt6016636:-	tt6016638:-	tt6016642:-	tt6016644:-	tt6016648:-	tt6016652:-	tt6016654:-	tt6016660:-	tt6016664:-	tt6016666:-	tt6016676:-	tt6016680:-	tt6016686:-	tt6016692:-	tt6016700:-	tt6016702:-	tt6016708:-	tt6016714:-	tt6016718:-	tt6016722:-	tt6016724:-	tt6016728:-	tt6016732:-	tt6016738:-	tt6016746:-	tt6016748:-	tt6016752:-	tt6016754:-	tt6016758:-	tt6016772:-	tt6016778:-	tt6016784:-	tt6016788:-	tt6016790:-	tt6016792:-	tt6016798:-	tt6016800:-	tt6016804:-	tt6016810:-	tt6016814:-	tt6016816:-	tt6016818:-	tt6016824:-	tt6016830:-	tt6016838:-	tt6515028:-	tt6664726:-	tt6895760:-	tt8569024:-	tt8578552:-	tt8578586:-	
1	tt10590978:-	tt5872914:-	tt5872920:-	tt5872930:-	tt5872936:-	tt6016308:-	tt6016358:-	tt6016360:-	tt6016362:-	tt6016364:-	tt6016366:-	tt6016370:-	tt6016374:-	tt6016376:-	tt6016378:-	tt6016380:-	tt6016382:-	tt8064332:-	tt8064352:-	tt8066352:-	tt8066358:-	tt8066494:-	tt8066512:-	tt8068638:-	tt8068648:-	tt8068680:-	tt8068686:-	tt8068694:-	tt8071398:-	tt8076338:-	tt8076908:-	tt8076912:-	tt8076924:-	tt8076942:-	tt8076956:-	tt8091772:-	tt8098544:-	tt8103094:-	tt8110202:-	tt8116410:-	tt8621450:-	tt8658030:-	tt8665950:-	
5	tt10971138:-	tt10971142:-	tt10981080:-	tt10981084:-	tt10981096:-	tt10981102:-	
3	tt8578568:-	tt8782822:-	
2	tt8578602:-	tt8578616:-	
