1	tt6793382:-	tt6793390:-	tt6793460:-	tt6793464:-	tt6793466:-	tt6793472:-	tt6793612:-	tt6793618:-	tt6793620:-	tt6793624:-	tt6793628:-	tt6793632:-	tt6793886:-	tt6793890:-	tt6793892:-	tt6793894:-	tt6793896:-	tt6793898:-	tt6793904:-	tt6793906:-	tt6793908:-	tt6793912:-	tt6793914:-	tt6793920:-	tt6793922:-	tt6793924:-	tt6793926:-	tt6793930:-	tt6793934:-	tt6793936:-	tt6793938:-	tt6793940:-	tt6793942:-	tt6793944:-	tt6793950:-	tt6793954:-	tt6793956:-	tt6793958:-	tt6793960:-	tt6793964:-	
2	tt6793976:7.0	tt6794008:-	tt6794016:-	tt6794030:-	tt6794038:-	tt6794042:-	tt6794048:-	tt6794054:-	tt6794056:-	tt6794062:-	tt6794064:-	tt6794070:-	tt6794074:-	tt6794080:-	tt6794082:-	tt6794084:-	tt6794088:-	tt6794090:-	tt6794094:-	tt6794096:-	tt6794098:-	tt6794100:-	tt6794102:-	tt6794106:-	tt6794108:-	tt6794110:-	tt6794112:-	tt6794116:-	tt6794126:-	tt6794136:-	tt6794138:-	tt6794140:-	tt6794144:-	tt6794146:-	tt6794154:-	tt6794158:-	tt6794164:-	tt6794166:-	tt6794168:-	tt6813480:-	
3	tt6794180:3.6	tt6794188:-	tt6794190:-	tt6794196:-	tt6794198:-	tt6794200:-	tt6794202:-	tt6794208:-	tt6794210:-	tt6794212:-	tt6794214:-	tt6794216:-	tt6794218:-	tt6794222:-	tt6794224:-	tt6794228:-	tt6794230:-	tt6794232:-	tt6794234:-	tt6794238:-	tt6794240:-	tt6794242:-	tt6794246:-	tt6794250:-	tt6794256:-	tt6794260:-	tt6794262:-	tt6794264:-	tt6794268:-	tt6794270:-	tt6794278:-	tt6794294:-	tt6794306:-	tt6794310:-	tt6794312:-	tt6794314:-	tt6794316:-	tt6794318:-	tt6794320:-	tt6794326:-	tt6794330:-	tt6794332:-	tt6794344:-	tt6794356:-	tt6794360:-	
