1	tt0551381:7.6	tt0551382:8.1	tt0551383:8.7	tt0551387:8.4	tt0551394:8.1	tt0551396:7.7	tt0551403:7.9	tt0551411:8.7	tt0551416:8.1	tt0551427:8.0	
4	tt0551384:8.3	tt0551392:8.0	tt0551393:8.8	tt0551397:8.6	tt0551401:8.1	tt0551404:9.1	tt0551422:8.7	tt0551423:8.5	tt0551426:8.2	tt0551430:8.4	
3	tt0551385:8.5	tt0551386:8.5	tt0551389:9.0	tt0551391:8.1	tt0551400:7.9	tt0551407:8.6	tt0551410:9.1	tt0551415:8.4	tt0551421:8.4	tt0551424:7.9	
5	tt0551388:8.1	tt0551390:8.6	tt0551402:8.4	tt0551406:8.4	tt0551409:8.4	tt0551412:8.2	tt0551413:8.1	tt0551417:8.6	tt0551419:9.2	tt0551420:7.8	
2	tt0551395:8.8	tt0551398:7.7	tt0551399:8.3	tt0551405:8.2	tt0551408:9.4	tt0551414:8.2	tt0551418:8.5	tt0551425:8.1	tt0551428:8.6	tt0551429:8.9	
6	tt0902552:8.2	tt0947227:8.7	tt0948188:8.6	tt1049249:8.3	tt1049250:8.5	tt1049251:8.7	tt1104261:9.1	tt1104262:8.2	tt1104263:8.8	tt1104264:9.0	
7	tt1484410:8.4	tt1484411:8.8	tt1506595:8.4	tt1515099:9.0	tt1515100:8.3	tt1515101:8.8	tt1515102:8.3	tt1527329:8.3	tt1536149:9.2	tt1536150:9.0	
8	tt1640879:8.1	tt1640880:8.9	tt1640881:8.2	tt1640882:9.2	tt1640883:8.0	tt1640884:8.6	tt1640885:8.7	tt1640886:7.9	tt1640887:8.1	tt1640888:8.6	
9	tt5808896:8.7	tt6618290:8.4	tt6706428:8.5	tt6739316:8.4	tt6764872:9.2	tt7032890:8.6	tt7126456:8.1	tt7126472:8.6	tt7126476:8.6	tt7126486:8.0	
10	tt7754536:-	tt9248766:-	tt9392394:-	tt9663058:-	tt9663062:-	tt9663064:-	tt9663066:-	tt9663068:-	tt9663070:-	tt9663072:-	
