3	tt10280626:-	tt10280632:-	tt11703404:-	tt12831290:-	tt12833484:-	tt12833486:-	tt12833488:-	tt12833490:-	tt12833492:-	tt12833494:-	tt12833496:-	tt12833498:-	tt12833500:-	tt12833502:-	tt12833504:-	tt12833508:-	tt12833522:-	tt12833524:-	tt12833526:-	tt12833528:-	tt12833530:-	tt12833532:-	tt12833534:-	tt12833536:-	tt12833538:-	tt12833540:-	tt12833652:-	tt12833654:-	tt12833656:-	tt12833660:-	tt12833664:-	tt12833666:-	tt12833670:-	tt12833674:-	tt12833676:-	tt12833682:-	tt12833684:-	tt12833686:-	tt12833688:-	tt12833700:-	tt12833704:-	tt12833710:-	tt12833712:-	tt12833714:-	tt12833720:-	tt12833722:-	tt12833726:-	tt12833728:-	tt12833736:-	tt12833828:-	tt12833830:-	tt12833832:-	tt12833834:-	tt12833838:-	tt12833840:-	tt12833842:-	tt12833844:-	tt12833846:-	tt12833850:-	tt12833852:-	tt12833854:-	tt12833856:-	tt12833858:-	tt12833860:-	tt12833862:-	tt5566628:-	tt5566642:-	tt9122028:-	tt9275334:-	tt9828994:-	tt9828996:-	tt9842532:-	tt9906192:-	tt9906202:-	tt9906204:-	
1	tt12721632:-	tt12725214:-	tt12725216:-	tt12725218:-	tt12725220:-	tt12725222:-	tt12725224:-	tt12725226:-	tt12725228:-	tt12725230:-	tt12725234:-	tt12725236:-	tt12725238:-	tt12725240:-	tt12725242:-	tt12726980:-	tt12727034:-	tt12727038:-	tt12727048:-	tt12727068:-	tt12727104:-	tt12727114:-	tt12727126:-	tt12727132:-	tt12727144:-	tt12727150:-	tt12727156:-	tt12730684:-	tt12730686:-	tt12730688:-	tt12730692:-	tt12730694:-	tt12730696:-	tt12730698:-	tt12730728:-	tt12730730:-	tt12730732:-	tt12730734:-	tt12730736:-	tt12730738:-	tt12730740:-	tt12730744:-	tt12730748:-	tt12730752:-	tt12730754:-	tt12730756:-	tt12730758:-	tt12730760:-	tt12730762:-	tt12730764:-	tt12737820:-	tt12737826:-	tt12737828:-	tt12737830:-	tt12737832:-	tt12744044:-	tt12744048:-	tt12764550:-	tt12764552:-	tt12764554:-	tt12764558:-	tt12764560:-	tt12764562:-	tt12764564:-	tt12764566:-	tt12764570:-	tt12764572:-	tt12764574:-	tt12764576:-	tt12764578:-	tt12764580:-	tt12764582:-	tt12764584:-	tt12764586:-	tt12764588:-	tt12764596:-	tt12764598:-	tt12827558:-	
2	tt12827686:-	tt12827688:-	tt12827704:-	tt12827706:-	tt12827708:-	tt12827710:-	tt12827712:-	tt12827714:-	tt12830288:-	tt12830300:-	tt12830304:-	tt12830308:-	tt12830316:-	tt12830320:-	tt12830322:-	tt12830328:-	tt12830330:-	tt12830336:-	tt12830356:-	tt12830952:-	tt12830958:-	tt12830960:-	tt12830962:-	tt12830964:-	tt12830968:-	tt12830970:-	tt12830972:-	tt12830974:-	tt12830984:-	tt12830986:-	tt12830988:-	tt12830994:-	tt12830998:-	tt12831002:-	tt12831004:-	tt12831006:-	tt12831014:-	tt12831052:-	tt12831056:-	tt12831062:-	tt12831064:-	tt12831066:-	tt12831068:-	tt12831070:-	tt12831074:-	tt12831076:-	tt12831078:-	tt12831096:-	tt12831100:-	tt12831104:-	tt12831106:-	tt12831108:-	tt12831110:-	tt12831112:-	tt12831114:-	tt12831116:-	tt12831118:-	tt12831120:-	tt12831124:-	tt12831126:-	tt12831128:-	tt12831130:-	tt12831132:-	tt12831134:-	tt12831136:-	tt12831138:-	tt12831140:-	tt12831142:-	tt12831144:-	tt12831148:-	tt12831150:-	tt13216668:-	tt5566624:-	tt5566630:-	tt5566632:-	tt5566648:-	tt5566652:-	tt5566662:-	
