13	tt10168080:-	tt10168082:-	tt10168084:-	tt10168258:-	tt10168260:-	tt10168266:-	tt10168270:-	tt10168880:-	tt10168884:-	tt10168890:-	tt10169524:-	tt10169540:-	tt10173100:-	tt10173104:-	tt10173112:-	
10	tt11523282:-	tt14894328:-	tt14894336:-	tt14894338:-	tt14894340:-	tt14894344:-	tt14894346:-	tt14894350:-	tt14894354:-	tt14894356:-	tt6540742:8.0	tt6540744:-	tt6540746:-	tt6540748:-	tt6540752:-	
12	tt13985766:-	tt14848584:-	tt14848604:-	tt14848622:-	tt14848640:-	tt14848650:-	tt14848658:-	tt14848668:-	tt14848794:-	tt14848814:-	tt14848838:-	tt14848860:-	tt14848872:-	tt14848882:-	tt14848886:-	
11	tt14845668:-	tt14848230:-	tt14848252:-	tt14848260:-	tt14848270:-	tt14848300:-	tt14848322:-	tt14848330:-	tt14848342:-	tt14848358:-	tt14848376:-	tt14848532:-	
14	tt14894366:-	tt14894368:-	tt14894372:-	tt14894380:-	tt14894382:-	tt14894386:-	tt14894392:-	tt14894394:-	tt14894396:-	tt14894398:-	tt14894400:-	tt14894402:-	tt14894404:-	tt14894406:-	tt14894410:-	tt14894412:-	tt14894414:-	tt14894416:-	tt14894420:-	tt14894422:-	tt14894424:-	tt14894426:-	tt14894428:-	
15	tt14894434:-	tt14894436:-	tt14894438:-	tt14894440:-	tt14894442:-	tt14894444:-	tt14894448:-	tt14894450:-	tt14894452:-	tt14894456:-	
1	tt2653966:7.6	tt2653968:-	tt2653974:6.2	tt2653980:6.2	tt2653984:6.8	tt2653992:-	tt2653996:-	tt2654000:-	tt2654006:-	tt2654014:6.4	
2	tt2654080:6.6	tt2654086:-	tt2654092:-	tt2654094:-	tt2654100:-	tt2654130:-	tt2654134:-	tt2654140:-	tt2654146:-	tt2654148:-	
4	tt3445132:-	tt3445134:-	tt3445136:-	tt3445138:-	tt3445140:-	tt3445146:-	tt3445148:-	tt3445150:-	tt3445152:-	tt3445154:-	
5	tt4316964:-	tt4316968:-	tt4316974:-	tt4316976:-	tt4316978:-	tt4316980:-	tt4316986:-	tt4316990:-	tt4316994:-	tt4316998:-	
3	tt5482500:-	tt5482502:-	tt5482516:-	tt5482518:-	tt5482520:-	tt5482522:-	tt5482524:-	tt5482528:-	tt5482530:-	tt5482532:-	
6	tt6540616:-	tt6540620:-	tt6540624:-	tt6540626:-	tt6540634:-	tt6540640:-	tt6540642:-	tt6540644:-	tt6540646:-	tt6540648:-	
7	tt6540652:-	tt6540654:-	tt6540656:-	tt6540658:-	tt6540660:-	tt6540666:-	tt6540668:-	tt6540670:-	tt6540672:-	tt6540674:-	
8	tt6540680:-	tt6540682:-	tt6540684:-	tt6540688:-	tt6540690:-	tt6540692:-	tt6540694:-	tt6540696:-	tt6540698:-	tt6540700:-	
9	tt6540702:-	tt6540708:-	tt6540710:-	tt6540714:-	tt6540716:-	tt6540718:7.6	tt6540720:-	tt6540722:-	tt6540726:-	tt6540728:-	tt6540732:-	tt6540734:-	tt6540736:-	tt6540738:-	tt6540740:-	
