1	tt4911074:-	tt5909346:-	tt5909350:-	tt6425210:-	tt6425218:-	tt6425220:-	tt6425222:-	tt6425224:-	tt6425226:-	tt6425228:-	tt6425232:-	tt6425234:-	tt6425236:-	tt6425238:-	tt6425240:-	tt6691420:-	tt6691424:-	tt6691434:-	tt6691436:-	tt6691440:-	tt6691446:-	tt6691448:-	tt6691450:-	tt6691454:-	tt6691456:-	tt6691458:-	tt6691460:-	tt6691464:-	tt6691468:-	tt7270690:-	tt7270692:-	tt7270694:-	tt7270696:-	tt7270698:-	tt7270700:-	tt7270702:-	tt7270704:-	tt7270708:-	tt7270710:-	tt7270714:-	tt7270716:-	tt7270718:-	tt7270720:-	tt7270722:-	tt7270724:-	tt7270726:-	tt7270728:-	tt7270730:-	tt7270732:-	tt7273572:-	tt7273578:-	tt7273580:-	tt7273582:-	tt7273584:-	tt7273586:-	tt7273588:-	tt7273590:-	tt7273592:-	tt7273594:-	tt7273596:-	tt7273598:-	tt7273600:-	
2	tt7273602:-	tt7273604:-	tt7273606:-	tt7273608:-	tt7273612:-	tt7273614:-	tt7273616:-	tt7273618:-	tt7273620:-	tt7273622:-	tt7273624:-	tt7273626:-	tt7273628:-	tt7273630:-	tt7273632:-	tt7273636:-	tt7273638:-	tt7276524:-	tt7276526:-	tt7276528:-	tt7276530:-	tt7276532:-	tt7276534:-	tt7276536:-	tt7276538:-	tt7276540:-	tt7276542:-	tt7276548:-	tt7276550:-	tt7276552:-	tt7276556:-	tt7276558:-	tt7276560:-	tt7276564:-	tt7276566:-	tt7276568:-	tt7276570:-	tt7279532:-	tt7279536:-	tt7279538:-	tt7279540:-	tt7279542:-	tt7279544:-	tt7279546:-	tt7279548:-	tt7279550:-	tt7279554:-	tt7279556:-	tt7279560:-	tt7279562:-	tt7279564:-	tt7279568:-	tt7279570:-	tt7279574:-	tt7279576:-	tt7279580:-	tt7279582:-	tt7279584:-	tt7279586:-	tt7279588:-	tt7279590:-	tt7279592:-	
3	tt7279594:-	tt7279596:-	tt7279598:-	tt7279600:-	tt7279602:-	tt7284672:-	tt7284674:-	tt7284676:-	tt7284678:-	tt7284680:-	tt7284682:-	tt7284686:-	tt7284690:-	tt7284694:-	tt7284698:-	tt7284700:-	tt7284702:-	tt7284704:-	tt7284708:-	tt7284714:-	tt7284718:-	tt7284722:-	tt7284724:-	tt7284732:-	tt7284738:-	tt7287490:-	tt7287492:-	tt7287494:-	tt7287496:-	tt7287498:-	tt7287500:-	tt7287502:-	tt7287506:-	tt7287510:-	tt7287514:-	tt7287516:-	tt7287518:-	tt7287520:-	tt7287522:-	tt7287524:-	tt7287526:-	tt7287528:-	tt7287532:-	tt7287534:-	tt7287536:-	tt7287538:-	tt7287540:-	tt7287542:-	tt7287544:-	tt7287546:-	tt7287548:-	tt7287554:-	tt7287556:-	tt7287558:-	tt7287564:-	tt7291956:-	tt7291960:-	tt7291964:-	tt7291966:-	tt7291968:-	tt7291970:-	tt7291972:-	
4	tt7291974:-	tt7291976:-	tt7291978:-	tt7291980:-	tt7291982:-	tt7291984:-	tt7291986:-	tt7291988:-	tt7291990:-	tt7291992:-	tt7291994:-	tt7291996:-	tt7291998:-	tt7296130:-	tt7296138:-	tt7296144:-	tt7296168:-	tt7296170:-	tt7296174:-	tt7296176:-	tt7296178:-	tt7296180:-	tt7296182:-	tt7296184:-	tt7296186:-	tt7296188:-	tt7296192:-	tt7296194:-	tt7296196:-	tt7296198:-	tt7296200:-	tt7296204:-	tt7296206:-	tt7296210:-	tt7296212:-	tt7296214:-	tt7296216:-	tt7296220:-	tt7296222:-	tt7296226:-	tt7296228:-	tt7296230:-	tt7299758:-	tt7299764:-	tt7299766:-	tt7299770:-	tt7299772:-	tt7299774:-	tt7299776:-	tt7299778:-	tt7299780:-	tt7299786:-	tt7299788:-	tt7299790:-	tt7299792:-	tt7299794:-	tt7299796:-	tt7299798:-	tt7299800:-	tt7299802:-	tt7299806:-	tt7299828:-	
