3	tt0610954:-	tt0610956:-	tt12616362:-	tt12616370:-	tt12616374:-	tt12616378:-	tt12616386:-	tt12616394:-	tt12616398:-	tt12616404:-	tt1368280:-	tt1368281:-	tt2168939:-	tt2373459:-	
1	tt0610955:-	tt0831689:-	tt0865123:-	tt0865124:-	tt0865125:-	tt0865126:-	tt0865127:-	tt0865128:-	tt0865129:-	tt0865130:-	tt0865131:-	tt0865132:-	tt0865133:-	
2	tt0610957:-	tt0610960:-	tt12536026:-	tt12536066:-	tt12536194:-	tt12536222:-	tt12616310:-	tt12616328:-	tt12616330:-	tt12616332:-	tt12616334:-	tt1509454:-	tt1509455:-	tt2168937:-	
4	tt0610958:-	tt0794806:-	tt0794807:-	tt0794808:-	tt0826944:-	tt0826945:-	tt0826946:-	tt0826947:-	tt0826948:-	tt0826949:-	tt0826950:-	tt0826951:-	tt0826953:-	
\N	tt0610959:-	tt3780900:-	
5	tt12503260:-	tt12503268:-	tt12530272:-	tt12530280:-	tt12530282:-	tt12530284:-	tt12530290:-	tt12530292:-	tt12530296:-	tt1368279:-	tt1566257:-	tt1931980:-	tt1931981:-	
