1	tt12201752:-	tt12201768:-	tt12201794:-	tt12201830:-	tt12201882:-	tt12201970:-	tt12201978:-	tt12202160:-	tt12202186:-	tt12202238:-	tt12202268:-	tt12202290:-	tt12202320:-	tt12202362:-	
2	tt12203940:-	tt12203942:-	tt12203948:-	tt12203960:-	tt12203964:-	tt12203972:-	tt12204200:-	tt12204258:-	tt12204652:-	tt12204660:-	tt12204662:-	tt12204672:-	tt12204678:-	tt12204688:-	tt12207628:-	tt12207652:-	tt12207660:-	tt12207668:-	tt12207890:-	tt12214916:-	tt12214934:-	tt12214944:-	tt12214946:-	tt12215038:-	tt12215054:-	tt12215090:-	tt12215112:-	tt12215164:-	tt12219568:-	tt12219588:-	tt12219622:-	tt12219626:-	tt12219634:-	tt12221856:-	tt12221858:-	tt12221862:-	tt12221866:-	tt12221870:-	tt12229776:-	tt12229786:-	tt12229804:-	tt12229808:-	tt12229838:-	tt12246098:-	tt12246102:-	tt12246108:-	tt12246112:-	tt12246114:-	tt12247586:-	tt12247606:-	tt12247610:-	tt12247614:-	tt12247620:-	
3	tt12247728:-	tt12247738:-	tt12247752:-	tt12247754:-	tt12247760:-	tt12248894:-	tt12248916:-	tt12248940:-	tt12249052:-	tt12249242:-	tt12249316:-	tt12249338:-	tt12249342:-	tt12264646:-	tt12264656:-	tt12264664:-	tt12264666:-	tt12264702:-	tt12264712:-	tt12264724:-	tt12264822:-	tt12264836:-	tt12264970:-	tt12264980:-	tt12264994:-	tt12265018:-	tt12265050:-	tt12265056:-	tt12265060:-	tt12265066:-	tt12266488:-	tt12266724:-	tt12266936:-	tt12266960:-	tt12266968:-	tt12266976:-	tt12267002:-	tt12267706:-	tt12267732:-	tt12267740:-	tt12267980:-	tt12268010:-	tt12268030:-	tt12268040:-	tt12274034:-	tt12274056:-	tt12274070:-	tt12274086:-	tt12274094:-	tt12274110:-	tt12277618:-	tt12277658:-	tt12277664:-	
4	tt12277822:-	tt12277882:-	tt12281926:-	tt12281928:-	tt12281934:-	tt12281938:-	tt12281942:-	
