1	tt0504145:7.6	tt0504146:7.5	tt0504151:7.8	tt0504158:7.1	tt0504171:7.1	tt0504182:7.3	tt0504187:7.3	tt0504189:7.5	tt0504202:7.6	tt0504216:7.4	tt0504217:7.4	tt0504228:7.4	tt0504237:7.1	
5	tt0504147:6.8	tt0504165:6.8	tt0504167:7.1	tt0504169:6.9	tt0504188:6.6	tt0504191:6.4	tt0504207:6.0	tt0504210:6.6	tt0504219:6.9	tt0504221:7.1	tt0504223:6.7	tt0504230:7.2	tt0504242:7.3	
2	tt0504148:7.0	tt0504159:7.3	tt0504162:6.9	tt0504163:7.9	tt0504164:6.8	tt0504170:7.1	tt0504173:7.1	tt0504175:7.0	tt0504179:6.8	tt0504190:6.8	tt0504192:7.3	tt0504194:7.2	tt0504195:6.6	tt0504199:7.2	tt0504201:7.0	tt0504214:7.1	tt0504215:7.1	tt0504222:7.6	tt0504225:6.9	tt0504227:7.2	tt0504236:6.9	tt0504239:7.4	tt0504240:7.4	
4	tt0504149:6.9	tt0504152:7.0	tt0504153:7.1	tt0504160:6.9	tt0504176:7.1	tt0504177:7.1	tt0504180:7.6	tt0504181:7.4	tt0504184:7.2	tt0504185:6.9	tt0504200:6.8	tt0504208:7.0	tt0504209:7.0	tt0504211:6.9	tt0504213:6.8	tt0504218:7.1	tt0504220:7.7	tt0504224:7.1	tt0504226:7.2	tt0504233:6.6	tt0504234:7.0	tt0504238:7.3	tt0504241:6.9	
3	tt0504150:7.0	tt0504154:7.6	tt0504155:7.2	tt0504156:7.3	tt0504157:7.1	tt0504161:7.2	tt0504166:7.1	tt0504168:7.3	tt0504172:6.7	tt0504174:7.5	tt0504178:6.9	tt0504186:6.7	tt0504193:7.0	tt0504196:7.0	tt0504197:7.2	tt0504198:6.8	tt0504203:6.8	tt0504204:7.0	tt0504205:6.9	tt0504206:7.4	tt0504212:6.8	tt0504229:7.0	tt0504231:6.8	tt0504232:7.0	tt0504235:6.8	
