1	tt7463938:8.3	tt7463944:7.8	tt7463950:8.0	tt7463956:8.6	tt7463958:8.6	tt7470380:8.7	tt7470386:8.2	tt7470394:8.3	tt7470396:7.2	tt7470400:8.7	tt7470404:-	
2	tt7470406:9.2	tt7470408:-	tt7470412:8.7	tt7470416:8.8	tt7470420:8.4	tt7470424:8.2	tt7470426:8.7	tt7470430:-	tt7470432:8.0	tt7470434:6.8	tt7470436:-	
