1	tt12789098:-	tt12789100:-	tt12789102:-	tt12789114:-	tt12789144:-	tt12789146:-	tt12789148:-	tt12789150:-	tt12789152:-	tt12789186:-	tt12789188:-	tt12789190:-	
2	tt12789222:-	tt12789224:-	tt12789276:-	tt12789280:-	tt12789282:-	
3	tt12789334:-	tt12789338:-	tt12789342:-	tt12789928:-	tt12789934:-	tt12791290:-	
4	tt12791296:-	tt12791300:-	tt12791302:-	
5	tt12791524:-	tt12791526:-	tt12791528:-	tt12791860:-	
\N	tt12791804:-	tt12791806:-	tt12791870:-	
