2	tt11452434:-	tt11603768:-	tt11603776:-	tt11603784:-	tt11603786:-	tt11603858:-	tt11603862:-	tt11603868:-	tt11603870:-	tt11603872:-	tt11603878:-	tt11603882:-	tt11603886:-	tt11603892:-	tt11603896:-	tt11603898:-	tt11603900:-	tt11603904:-	tt11603906:-	tt11603910:-	tt11603912:-	tt11603916:-	tt11603918:-	
3	tt11452436:-	tt14535776:-	tt14535778:-	tt14535782:-	tt14535784:-	tt14535786:-	tt14535794:-	tt14535800:-	tt14535802:-	tt14535806:-	tt14535808:-	tt14535814:-	tt14535834:-	tt14535838:-	tt14535840:-	tt14535846:-	tt14535854:-	tt14535858:-	tt14535860:-	tt14535862:-	tt14535866:-	tt14535868:-	tt14535874:-	
4	tt11452440:-	tt14538628:-	tt14538630:-	tt14538632:-	tt14538634:-	tt14538636:-	tt14538642:-	tt14538646:-	tt14538648:-	tt14538652:-	tt14538656:-	tt14538662:-	tt14538666:-	tt14538670:-	tt14538680:-	tt14538688:-	tt14538690:-	tt14538692:-	tt14538696:-	tt14538698:-	tt14538702:-	tt14538704:-	tt14538708:-	tt14538714:-	tt14538716:-	
1	tt8485326:-	tt8485330:-	tt8485332:-	tt8485334:-	tt8485336:-	tt8485338:-	tt8485340:-	tt8485344:-	tt8485346:-	tt8485348:-	tt8485350:-	tt8485352:-	tt8485354:-	tt8485360:-	tt8485362:-	tt8485366:-	tt8485368:-	tt8485372:-	tt8485376:-	tt8485378:-	tt8485380:-	tt8485392:-	tt8485394:-	
