1	tt2310910:8.2	tt2310914:8.4	tt2319602:8.3	tt2338426:8.6	tt2340185:8.5	tt2377368:8.0	tt2395358:8.2	tt2423266:8.1	tt2448164:8.4	tt2467064:7.8	tt2496078:8.1	tt2519404:8.4	tt2527342:8.6	tt2561472:8.9	tt2605292:8.0	tt2633630:8.7	tt2654070:8.1	tt2698256:8.4	tt2712930:8.2	tt2761428:8.8	tt2761432:8.5	tt2761434:9.1	tt2761440:9.5	
2	tt2702698:8.7	tt3077106:8.5	tt3126166:8.7	tt3126168:8.7	tt3128398:8.8	tt3213782:8.4	tt3213864:8.5	tt3229412:9.1	tt3229414:9.3	tt3229416:8.3	tt3263824:8.7	tt3263826:8.6	tt3263832:8.7	tt3337656:8.8	tt3337658:9.2	tt3337660:8.5	tt3337662:8.2	tt3337666:9.0	tt3337668:9.3	tt3337670:9.0	tt3337672:9.3	tt3337674:9.5	tt3535114:9.2	
3	tt3532626:8.9	tt3856758:8.5	tt3879318:8.3	tt3919146:8.5	tt3956512:8.4	tt4006548:9.6	tt4006570:8.0	tt4006572:8.4	tt4006574:8.5	tt4006576:8.0	tt4006578:9.2	tt4006582:8.5	tt4006584:8.7	tt4006586:8.1	tt4006588:8.8	tt4006590:8.8	tt4006594:8.4	tt4006596:8.9	tt4006598:8.5	tt4006600:8.4	tt4006602:9.0	tt4006604:8.2	tt4006606:8.4	
4	tt4345922:8.3	tt4765782:8.0	tt4846212:8.0	tt4854000:8.2	tt4859064:8.9	tt4859296:8.0	tt4859298:8.0	tt4859300:9.0	tt4859302:8.8	tt4862532:7.9	tt4862534:7.8	tt4862536:8.3	tt4862538:8.1	tt4862540:8.1	tt4862542:7.7	tt4862544:6.1	tt4862546:6.6	tt4862548:7.4	tt4862550:6.6	tt4862552:7.1	tt4862554:5.5	tt4862556:7.1	tt4862558:7.0	
5	tt5540390:8.4	tt5584142:8.2	tt5584144:8.2	tt5584146:8.1	tt5584148:8.6	tt5584150:8.3	tt5584152:8.3	tt5584154:9.1	tt5584158:9.2	tt5584160:7.9	tt5584162:8.2	tt5584166:9.7	tt5607494:8.1	tt5607500:7.4	tt5607504:7.8	tt5607508:8.5	tt5607510:9.0	tt5607512:9.2	tt5607516:8.5	tt5607518:7.9	tt5607522:7.7	tt5607524:8.2	tt5607526:9.1	
6	tt6403458:7.9	tt6493654:8.0	tt6493656:7.8	tt6493658:7.4	tt6493662:8.7	tt6493664:8.5	tt6493666:7.8	tt6493668:8.7	tt6493670:7.3	tt6493672:7.5	tt6493676:7.7	tt6493678:8.0	tt6493680:8.2	tt6493682:7.3	tt6493686:8.0	tt6493688:8.2	tt6493690:8.7	tt6493692:7.9	tt6493694:8.1	tt6493696:8.1	tt6493698:8.9	tt6493700:8.5	tt6493702:8.8	
7	tt7224676:9.1	tt7508606:9.4	tt7508614:8.3	tt7508618:7.6	tt7508622:7.7	tt7508628:8.3	tt7508632:7.8	tt7508638:7.4	tt7508650:8.6	tt7508702:9.0	tt7508706:8.0	tt7508714:7.9	tt7508728:8.2	tt7508730:8.2	tt7508732:8.4	tt7508736:7.4	tt7508738:8.1	tt7508744:8.1	tt7508746:8.6	tt7508750:8.8	tt7508752:7.8	tt7508754:8.5	
8	tt9641260:8.7	tt9695550:9.2	tt9700172:8.8	tt9700174:8.4	tt9700176:8.9	tt9700178:8.6	tt9700180:9.0	tt9700188:7.1	tt9700190:8.9	tt9700192:9.4	
