4	tt0710084:7.5	tt0710087:7.7	tt0710093:7.6	tt0710101:7.2	tt0710103:7.9	tt0710124:7.7	tt0796163:8.0	
5	tt0710085:7.4	tt0710089:8.3	tt0710109:7.1	tt0710115:7.4	tt0759864:7.8	tt0759865:7.5	tt0759868:7.3	
7	tt0710086:8.3	tt0710098:8.5	tt0710099:7.8	tt0710100:8.9	tt0710102:8.6	tt0710116:9.1	tt0710122:7.8	tt0796162:9.2	
8	tt0710088:8.0	tt0710090:7.0	tt0710091:8.7	tt0710104:8.3	tt0710106:7.7	tt0710125:7.2	tt0710129:9.1	
6	tt0710092:8.6	tt0710094:7.6	tt0710105:8.0	tt0710111:7.5	tt0710127:8.1	tt0710128:8.2	tt0710131:8.3	tt0759867:8.2	
2	tt0710095:8.4	tt0710097:7.7	tt0710107:7.4	tt0710112:8.2	tt0710126:7.5	tt0710130:7.2	tt0759866:7.7	
3	tt0710096:7.2	tt0710108:7.4	tt0710110:8.2	tt0710114:7.4	tt0710120:7.8	tt0710121:7.5	tt0759870:7.5	
1	tt0710113:7.9	tt0710117:6.9	tt0710118:7.3	tt0710119:7.9	tt0710123:8.0	tt0759869:7.5	
