2	tt13210896:-	tt13787128:-	tt13787134:-	tt13787138:-	tt13787142:-	tt13787148:-	tt13790440:-	tt13790450:-	tt13790460:-	tt13790472:-	tt13790478:-	tt13790482:-	tt13790484:-	tt13790490:-	tt13790494:-	tt13790504:-	
1	tt13787014:-	tt13787024:-	tt13787026:-	tt13787028:-	tt13787034:-	tt13787036:-	tt13787038:-	tt13787040:-	tt13787044:-	tt13787068:-	tt13787070:-	tt13787076:-	tt13787078:-	tt13787084:-	tt13787092:-	tt7111082:-	
