3	tt0673599:7.0	tt0673600:7.8	tt0673601:7.3	tt0673605:7.6	tt0673607:7.0	tt0673608:7.2	tt0673609:7.3	tt0673611:7.5	tt0673613:7.5	tt0673615:7.0	tt0673616:7.6	tt0673623:7.6	tt0673625:7.2	tt0673630:7.5	tt0673635:7.7	tt0673639:7.0	tt0673646:7.0	tt0673652:7.2	tt0673657:7.0	tt0673663:7.5	tt0673664:7.6	tt0673679:7.6	tt0673683:7.3	tt0673684:7.7	tt0673689:7.3	tt0673696:7.5	tt0673697:7.7	tt0673699:6.5	tt0785606:7.4	tt0785607:7.9	tt0785608:7.8	tt0785609:7.5	tt0785610:8.1	tt0785611:8.0	tt0785987:8.1	tt0785988:7.4	tt0785989:7.5	tt0785990:7.4	
2	tt0673602:7.3	tt0673606:7.7	tt0673612:7.9	tt0673614:7.4	tt0673617:7.7	tt0673620:7.6	tt0673621:7.3	tt0673622:7.6	tt0673627:7.7	tt0673632:7.3	tt0673640:7.6	tt0673643:7.3	tt0673644:8.0	tt0673645:7.3	tt0673647:7.9	tt0673650:8.2	tt0673653:7.0	tt0673654:7.8	tt0673656:7.5	tt0673660:8.0	tt0673661:7.6	tt0673662:7.4	tt0673666:7.6	tt0673668:7.3	tt0673671:7.6	tt0673672:7.6	tt0673673:6.7	tt0673674:7.2	tt0673680:7.5	tt0673685:7.7	tt0673687:7.3	tt0673688:7.4	tt0673690:7.6	tt0673694:7.5	tt0673695:6.7	tt0673700:7.7	tt0673701:7.3	tt0785991:7.3	
1	tt0673603:7.7	tt0673604:8.1	tt0673610:8.0	tt0673618:8.0	tt0673619:7.4	tt0673624:7.3	tt0673626:7.9	tt0673628:7.8	tt0673629:7.1	tt0673631:7.3	tt0673633:8.3	tt0673634:7.6	tt0673636:7.9	tt0673637:8.0	tt0673638:7.9	tt0673641:7.3	tt0673642:7.8	tt0673648:7.2	tt0673649:7.8	tt0673651:7.5	tt0673655:7.5	tt0673658:7.4	tt0673659:7.6	tt0673665:7.5	tt0673667:7.6	tt0673669:7.6	tt0673670:7.6	tt0673675:7.3	tt0673676:7.8	tt0673677:7.4	tt0673678:7.3	tt0673681:7.8	tt0673682:7.4	tt0673686:7.8	tt0673691:7.6	tt0673692:8.2	tt0673693:7.4	tt0673698:8.1	
