2	tt10264838:-	tt10359096:-	tt10359104:-	tt10359128:-	tt10359220:-	tt10636500:-	tt10636508:-	tt10636516:-	tt10636530:-	tt10636540:-	tt10636542:-	tt10636552:-	tt10636568:-	tt10636574:-	tt10636582:-	tt10636598:-	tt10636616:-	tt10636660:-	tt10636662:-	tt10636676:-	tt10636686:-	tt10636694:-	tt10636698:-	tt10642460:-	tt10642496:-	tt10642576:-	tt10642586:-	tt10642602:-	tt10642604:-	tt10642748:-	tt10642764:-	tt10642782:-	tt10642796:-	tt10642814:-	tt10642830:-	tt10642864:-	tt10642874:-	tt10642876:-	tt10642888:-	tt10642896:-	tt4771680:-	tt4910586:-	tt4910596:-	tt9904228:-	
1	tt10358994:-	tt10359002:-	tt3703510:-	tt3703514:-	tt3707692:-	tt3709576:-	tt3709578:-	tt3709580:-	tt3724646:-	tt3724648:-	tt3740454:-	tt3740460:-	tt3756892:-	tt3756894:-	tt3784644:-	tt3786486:-	tt3864548:-	tt3864550:-	tt3864552:-	tt3864556:-	tt3864558:-	tt3864560:-	tt3864562:-	tt3864564:-	tt3864568:-	tt3866876:-	tt4011842:-	tt4025354:-	tt4068356:-	tt4068358:-	tt4068360:-	tt4068362:-	tt4068370:-	tt4068372:-	tt4068374:-	tt4068438:-	tt4068440:-	tt4068442:-	tt4068444:-	tt4068446:-	tt4068448:-	tt4068450:-	tt8655830:-	tt9904212:-	
4	tt10383924:-	tt10383926:-	tt10383928:-	tt10383934:-	tt10392382:-	tt10392390:-	tt10423668:-	tt10423676:-	tt10423686:-	tt10423692:-	tt10423700:-	tt10423704:-	tt10423706:-	tt10423708:-	tt10423710:-	tt10535688:-	tt10535704:-	tt10535734:-	tt10535774:-	tt10535806:-	tt10535980:-	tt10536050:-	tt10538586:-	tt10538594:-	tt10538600:-	tt10538630:-	tt10538654:-	tt10538678:-	tt10538700:-	tt10538720:-	tt10538786:-	tt10538814:-	tt10538820:-	tt10538826:-	tt10538832:-	tt10538836:-	tt6913386:-	tt7194404:-	tt7316270:-	tt9743056:-	tt9743072:-	tt9743170:-	
3	tt10642908:-	tt10642922:-	tt10642934:-	tt10642954:-	tt10642982:-	tt10643054:-	tt10672258:-	tt10672318:-	tt10672646:-	tt10672718:-	tt10672760:-	tt10673204:-	tt10673362:-	tt10673416:-	tt10673532:-	tt10673832:-	tt10673844:-	tt10673964:-	tt10674022:-	tt10674030:-	tt10674046:-	tt10674060:-	tt10674064:-	tt10674074:-	tt10674084:-	tt10674794:-	tt10674800:-	tt10674808:-	tt10674812:-	tt10674818:-	tt10674822:-	tt10674832:-	tt10674842:-	tt10676928:-	tt5751776:-	tt5852476:-	tt5986980:-	tt6010566:-	tt6042520:-	tt6042554:-	tt6754532:-	tt8989880:-	tt9743088:-	tt9743100:-	
