\N	tt10837714:-	tt10837720:-	tt11653898:-	tt11653936:-	tt12097778:-	tt12097860:-	tt12097886:-	tt13089740:-	tt13089864:-	tt13089908:-	tt13858132:-	tt13858238:-	tt5222782:-	tt5427538:-	tt6220140:-	tt6220146:-	tt6220162:-	tt6220168:-	tt6220174:-	tt6220182:-	tt6220186:-	tt6220194:-	tt6279370:-	tt6279376:-	tt6279390:-	tt6279400:-	tt6414708:-	tt6414720:-	tt6414726:-	tt6414742:-	tt6414752:-	tt6446110:-	tt6446144:-	tt6446158:-	tt6446178:-	tt6446196:-	tt6499096:-	tt6507062:-	tt6535476:-	tt6538990:-	tt6542836:-	tt6542858:-	tt6563642:-	tt6563806:-	tt6613644:-	tt6613678:-	tt6713852:-	tt6713958:-	tt6752002:-	tt6752040:-	tt6790266:-	tt6790274:-	tt6815088:-	tt6815092:-	tt6864742:-	tt6864750:-	tt7234828:-	tt7234888:-	tt7307782:-	tt7307890:-	tt7307906:-	tt7455974:-	tt7455990:-	tt7557576:-	tt7557582:-	tt7735754:-	tt7735766:-	tt7735790:-	tt7735814:-	tt7735834:-	tt8399298:-	tt8399310:-	tt8399314:-	tt8399338:-	tt8399362:-	tt8423890:-	tt8559486:-	tt8559504:-	tt8559520:-	tt8559574:-	tt9004674:-	tt9004704:-	tt9004746:-	tt9651122:-	tt9875874:-	
1	tt3894408:7.9	tt3894412:7.9	tt3894414:7.9	tt3894416:8.4	tt3894418:7.8	tt3894422:8.0	tt3894424:8.6	tt3894428:7.7	tt3894430:7.3	tt3894432:7.3	tt3894434:7.9	tt3894436:8.5	tt3894438:8.3	tt3894440:7.9	tt3894442:7.7	tt3895568:7.9	tt5222790:8.2	tt5222804:7.3	tt5222812:8.0	tt5222834:7.6	tt5222846:8.0	tt5222854:8.1	tt5236874:8.6	tt5236884:8.3	tt5236896:8.6	tt5267608:8.0	tt5267610:7.7	tt5267614:8.1	tt5267616:8.0	tt5287982:8.2	tt5287986:8.4	tt5287996:8.2	tt5288004:8.6	tt5288028:8.2	tt5288036:8.6	tt5437534:8.5	tt5437540:8.0	tt5437548:8.2	tt5437554:8.6	tt5437560:7.3	tt5437564:7.8	tt5437576:8.0	tt5437582:8.2	tt5437586:8.4	tt5437590:8.4	tt5437602:8.2	tt5437616:8.4	tt5437618:8.4	tt5652416:8.0	
2	tt5738470:8.4	tt5738474:8.5	tt5738484:7.5	tt5738494:7.5	tt5738498:7.9	tt5745518:7.9	tt5745524:7.6	tt5745900:7.9	tt5745902:7.9	tt5745904:7.8	tt5749022:7.8	tt5749026:7.5	tt5749028:7.8	tt5749030:8.2	tt5749032:7.9	tt5749036:8.0	tt5749038:7.6	tt5749040:7.9	tt5749042:7.4	tt5749044:7.4	tt5749046:7.6	tt5749048:7.9	tt5749068:7.5	tt5749070:8.4	tt5749074:8.6	tt5749092:6.6	tt5749100:7.3	tt5749116:7.8	tt5752144:8.2	tt5752148:7.6	tt5752150:8.2	tt5752154:8.2	tt5752158:7.6	tt5752162:7.9	tt5752166:8.0	tt5752170:8.0	tt5752174:8.2	tt5752262:8.4	tt5752264:7.8	tt5752268:8.0	tt5752270:8.2	tt5752272:8.2	tt5752292:8.2	tt5752296:8.4	tt5752308:7.8	tt5752310:8.0	tt5752312:8.4	tt5752314:7.9	tt5981532:7.8	tt5981714:7.6	
3	tt5981720:7.0	tt5981726:8.5	tt6053686:8.6	tt6053692:8.6	tt6053694:8.4	tt6053700:8.6	tt6053706:8.6	tt6053710:7.7	tt6053714:8.0	tt6053720:7.5	tt6053724:8.3	tt6053726:8.3	tt6053728:7.0	tt6053730:6.7	tt6053732:8.0	tt6053734:6.5	tt6053736:7.8	tt6053740:7.3	tt6053744:6.3	tt6053746:7.2	tt6053752:6.3	tt6053754:7.0	tt6053756:6.7	tt6053758:8.0	tt6053762:7.7	tt6053764:7.2	tt6053766:7.3	tt8915932:7.7	tt8915946:7.7	tt8915964:8.0	tt8916008:7.5	tt8916012:7.7	tt8916042:7.8	tt8916064:8.0	tt8916090:7.8	tt8916112:8.0	tt8916128:7.3	tt8916146:7.0	tt8916158:6.7	tt8916176:6.3	tt8916194:7.2	tt8916220:6.0	tt8916226:5.7	tt8916250:5.7	tt8916268:6.3	tt8916278:6.4	tt8916292:6.0	tt8916314:6.2	tt8916324:7.2	
