2	tt0630167:8.1	tt0630168:7.9	tt0630174:8.0	tt0630177:8.0	tt0630182:8.1	tt0630183:8.1	tt0630189:7.5	tt0630211:8.0	tt0630220:7.7	tt0630243:7.7	tt0630249:8.1	tt0630253:7.6	tt0630254:8.0	tt0630255:7.9	tt0630256:7.6	tt0630281:7.7	tt0630293:8.0	tt0630296:8.3	tt0630299:8.1	tt0630301:8.1	tt0630302:8.3	tt0630304:7.6	tt0630306:7.9	tt0630315:8.1	tt0630317:7.7	tt0630318:7.4	tt0630341:8.5	tt0630343:7.8	tt0630346:7.8	tt0630347:8.2	tt0824035:8.4	tt0827856:7.7	tt0827857:7.9	tt0827858:7.8	tt0827862:7.7	tt0827866:8.0	tt0827870:8.4	tt0827878:7.9	tt0827886:7.9	
5	tt0630169:8.6	tt0630179:8.0	tt0630190:7.4	tt0630197:7.9	tt0630201:7.3	tt0630202:8.0	tt0630203:8.3	tt0630204:7.4	tt0630214:7.7	tt0630216:8.2	tt0630225:8.0	tt0630227:7.1	tt0630236:7.7	tt0630246:8.1	tt0630252:7.9	tt0630262:7.9	tt0630264:7.9	tt0630276:8.3	tt0630277:7.7	tt0630284:8.1	tt0630287:8.1	tt0630319:8.2	tt0630320:7.8	tt0630321:6.5	tt0630323:8.0	tt0630328:7.9	tt0630332:8.4	tt0630333:8.0	tt0630335:7.8	tt0630350:8.4	tt0630353:7.8	tt0630355:8.0	tt0756514:8.0	tt0756515:7.8	tt0762693:8.1	tt0768434:7.5	tt0827855:7.8	tt0827871:7.5	tt0827877:8.1	
6	tt0630170:7.9	tt0630176:8.0	tt0630178:7.9	tt0630188:8.0	tt0630193:8.4	tt0630205:7.7	tt0630208:7.3	tt0630209:7.6	tt0630226:6.8	tt0630228:7.3	tt0630230:7.3	tt0630231:8.3	tt0630235:7.9	tt0630244:8.1	tt0630245:8.1	tt0630250:8.2	tt0630251:7.8	tt0630265:8.1	tt0630268:8.0	tt0630283:7.7	tt0630286:7.7	tt0630289:8.0	tt0630294:7.9	tt0630297:7.2	tt0630300:7.9	tt0630305:7.7	tt0630307:7.8	tt0630309:8.2	tt0630310:7.9	tt0630313:7.2	tt0630325:8.1	tt0630327:8.2	tt0630331:7.5	tt0630334:8.0	tt0630336:8.2	tt0630342:7.8	tt0827865:7.7	tt0827879:6.5	tt0827883:8.5	
4	tt0630171:8.0	tt0630175:7.9	tt0630180:7.4	tt0630185:7.6	tt0630192:7.8	tt0630195:7.8	tt0630200:7.5	tt0630206:7.6	tt0630207:7.8	tt0630212:8.3	tt0630213:7.7	tt0630218:7.5	tt0630221:7.4	tt0630224:7.5	tt0630241:7.7	tt0630242:7.7	tt0630247:8.4	tt0630248:8.2	tt0630257:8.9	tt0630260:7.6	tt0630266:8.1	tt0630267:7.7	tt0630270:8.0	tt0630285:8.1	tt0630291:7.8	tt0630314:8.0	tt0630324:8.0	tt0630330:8.2	tt0630337:7.8	tt0630340:7.6	tt0630349:7.9	tt0630352:7.9	tt0827859:7.6	tt0827860:7.6	tt0827861:8.3	tt0827867:7.7	tt0827873:8.2	tt0827875:7.4	tt0827885:7.5	
3	tt0630172:8.5	tt0630181:8.4	tt0630184:7.5	tt0630187:8.2	tt0630191:8.4	tt0630196:7.8	tt0630199:8.1	tt0630215:8.0	tt0630217:7.5	tt0630219:8.0	tt0630223:7.6	tt0630229:8.0	tt0630232:7.9	tt0630234:8.2	tt0630259:8.3	tt0630269:7.6	tt0630280:7.4	tt0630282:8.4	tt0630329:7.9	tt0630338:7.9	tt0630344:7.9	tt0630345:8.0	tt0630348:8.6	tt0630351:8.3	tt0816839:8.0	tt0827848:8.3	tt0827849:8.1	tt0827851:7.9	tt0827852:7.7	tt0827854:7.9	tt0827863:7.9	tt0827868:8.1	tt0827869:8.0	tt0827872:7.4	tt0827874:8.6	tt0827876:8.1	tt0827880:8.3	tt0827881:8.2	tt0827884:8.3	
1	tt0630173:8.0	tt0630186:7.9	tt0630194:7.8	tt0630198:7.8	tt0630210:7.8	tt0630222:8.1	tt0630233:7.1	tt0630237:7.4	tt0630238:8.0	tt0630239:7.4	tt0630240:7.8	tt0630258:7.2	tt0630261:7.4	tt0630263:8.0	tt0630271:7.6	tt0630272:8.1	tt0630273:7.3	tt0630274:7.8	tt0630275:7.6	tt0630278:7.9	tt0630279:7.8	tt0630288:7.7	tt0630290:8.6	tt0630292:8.0	tt0630295:7.8	tt0630298:7.8	tt0630303:8.0	tt0630308:7.7	tt0630311:7.6	tt0630312:7.7	tt0630316:8.3	tt0630322:8.1	tt0630326:8.2	tt0630339:8.0	tt0630354:8.3	tt0816838:7.9	tt0827850:7.8	tt0827853:7.8	tt0827864:7.4	tt0827882:7.4	
