3	tt10178610:-	tt10178650:-	tt10843908:-	tt10843916:-	tt10843920:-	tt10843922:-	tt10843930:-	tt10843934:-	tt10843936:-	tt10843938:-	tt10843942:-	tt10843944:-	tt10843950:-	tt10843956:-	tt10843958:-	tt10843964:-	tt10843966:-	tt10843970:-	tt10843972:-	tt10843976:-	tt10843980:-	tt10843988:-	tt10843990:-	tt10843994:-	tt10844000:-	tt10844008:-	tt10844010:-	tt10844014:-	tt10844018:-	tt10844022:-	tt10844028:-	tt10844030:-	tt10844032:-	tt10844034:-	tt10844036:-	tt10844050:-	tt10844054:-	tt10844066:-	tt10844080:-	tt10844084:-	
1	tt10843462:-	tt10843472:-	tt10843480:-	tt10843482:-	tt10843488:-	tt10843498:-	tt10843502:-	tt10843512:-	tt10843520:-	tt10843526:-	tt10843528:-	tt10843532:-	tt10843538:-	tt10843546:-	tt10843548:-	tt10843554:-	tt10843556:-	tt10843562:-	tt10843566:-	tt10843570:-	tt10843572:-	tt10843576:-	tt10843582:-	tt10843586:-	tt10843592:-	tt10843596:-	tt10843604:-	tt10843610:-	tt10843614:-	tt10843620:-	tt10843624:-	tt10843632:-	tt10843638:-	tt10843642:-	tt10843646:-	tt10843650:-	tt10843656:-	tt10843660:-	tt10843672:-	tt10843682:-	tt10843690:-	tt10843692:-	tt10843696:-	tt5950598:-	
2	tt10843708:-	tt10843710:-	tt10843714:-	tt10843720:-	tt10843726:-	tt10843728:-	tt10843730:-	tt10843732:-	tt10843738:-	tt10843740:-	tt10843742:-	tt10843746:-	tt10843752:-	tt10843756:-	tt10843764:-	tt10843774:-	tt10843780:-	tt10843788:-	tt10843792:-	tt10843800:-	tt10843818:-	tt10843826:-	tt10843832:-	tt10843834:-	tt10843836:-	tt10843840:-	tt10843846:-	tt10843848:-	tt10843850:-	tt10843860:-	tt10843864:-	tt10843866:-	tt10843868:-	tt10843872:-	tt10843874:-	tt10843876:-	tt10843878:-	tt10843880:-	tt10843882:-	tt10843888:-	
4	tt10844100:-	tt10844102:-	tt10844104:-	tt10844110:-	tt10844114:-	tt10844116:-	tt10844118:-	tt10844122:-	tt10844124:-	tt10844126:-	tt10844130:-	tt10844132:-	tt10844138:-	tt10844142:-	tt10844144:-	tt10844146:-	tt10844152:-	tt10844156:-	tt10844160:-	tt10844164:-	tt10844166:-	tt10844168:-	tt10844170:-	tt10844176:-	tt10844188:-	tt10844224:-	tt10844248:-	tt10844252:-	tt10844256:-	tt10844298:-	tt10844300:-	tt10844302:-	tt10844308:-	tt10844320:-	tt10844368:-	tt10844372:-	tt10844376:-	tt10844380:-	tt10844420:-	tt10844426:-	
5	tt10844430:-	tt10844436:-	tt10844444:-	tt10844492:-	tt10844496:-	tt10844498:-	tt10844500:-	tt10844502:-	tt10844522:-	tt10844550:-	tt10844552:-	tt10844556:-	tt10844558:-	tt10844562:-	tt10844564:-	tt10844568:-	tt10844570:-	tt10844578:-	tt10844586:-	tt10844588:-	tt10844592:-	tt10844594:-	tt10844596:-	tt10844598:-	tt10844602:-	tt10844606:-	tt10844608:-	tt10844610:-	tt10844612:-	tt10844616:-	tt10844630:-	tt10844634:-	tt10844638:-	tt10844644:-	tt10844646:-	tt10844652:-	tt10844662:-	tt10844668:-	tt10844670:-	tt10844672:-	
6	tt10844678:-	tt10844682:-	tt10844686:-	tt10844692:-	tt10844694:-	tt10844696:-	tt10844698:-	tt10844702:-	tt10844708:-	tt10844710:-	tt10844714:-	tt10844720:-	tt10844722:-	tt10844724:-	tt10844726:-	tt10844732:-	tt10844736:-	tt10844738:-	tt10844740:-	tt10844742:-	tt10844744:-	tt10844748:-	tt10844750:-	tt10844754:-	tt10844758:-	tt10844762:-	tt10844768:-	tt10844776:-	tt10844780:-	tt10844784:-	tt10844786:-	tt10844790:-	tt10844794:-	tt10844798:-	tt10844800:-	tt10844802:-	tt10844804:-	tt10844806:-	tt10844808:-	tt10844812:-	tt10844814:-	tt10844818:-	tt10844820:-	tt10844822:-	tt10844830:-	
7	tt10844836:-	tt10844838:-	tt10844840:-	tt10844842:-	tt10844844:-	tt10844848:-	tt10844850:-	tt10844852:-	tt10844858:-	tt10844860:-	tt10844864:-	tt10844868:-	tt10844874:-	tt10844878:-	tt10844882:-	tt10844886:-	tt10844888:-	tt10844892:-	tt10844894:-	tt10844896:-	tt10844912:-	tt10844914:-	tt10844920:-	tt10844922:-	tt10844928:-	tt10844932:-	tt10844934:-	tt10844936:-	tt10844940:-	tt10844948:-	tt10844950:-	tt10844954:-	tt10844956:-	tt10844958:-	tt10844960:-	tt10844964:-	tt10844966:-	tt10844970:-	tt10844972:-	tt10844974:-	
8	tt10844978:-	tt10844980:-	tt10844986:-	tt10844990:-	tt10844992:-	tt10844998:-	tt10845000:-	tt10845002:-	tt10845004:-	tt10845006:-	tt10845008:-	tt10845012:-	tt10845014:-	tt10845022:-	tt10845026:-	tt10845028:-	tt10845030:-	tt10845032:-	tt10845036:-	tt10845038:-	tt10845040:-	tt10845042:-	tt10845044:-	tt10845048:-	tt10845050:-	tt10845054:-	tt10845056:-	tt10845058:-	tt10845066:-	tt10845068:-	tt10845070:-	tt10845076:-	tt10845080:-	tt10845082:-	tt10845084:-	tt10845086:-	tt10845090:-	tt10845096:-	tt10845098:-	tt10845100:-	
