2	tt0055359:-	tt0341599:7.8	tt1266466:-	tt1266468:-	tt1266469:-	tt1266471:-	tt1266472:-	tt1266473:-	tt1266474:-	tt1266476:-	tt1266477:-	tt1266479:-	tt1266480:-	tt1266481:-	tt1266482:-	tt1384838:-	tt1384839:-	tt1384843:-	tt1384844:-	tt1384845:-	tt1384846:-	tt1384850:-	tt1384851:-	tt1384854:-	tt1384855:-	tt1384857:-	tt1384858:-	tt1384861:-	tt1384863:-	tt1384866:-	tt1384868:-	tt1384869:-	tt1384870:-	tt1384872:-	tt1384873:-	tt1384874:-	tt1384875:-	
4	tt0056374:8.8	tt0239216:-	tt0326757:-	tt0396714:7.0	tt0397058:-	tt0398347:-	tt0483469:-	tt0559370:-	tt1266475:-	tt1267106:-	tt1267107:-	tt1336906:-	tt1384988:-	tt1384989:-	tt1384990:-	tt1384991:-	tt1384994:-	tt1384998:-	tt1385000:-	tt1385001:-	tt1385002:-	tt1385003:-	tt1385004:-	tt1385005:-	tt1385007:-	tt1385009:-	tt1385010:-	tt1385011:-	tt1385012:-	tt1385014:-	tt1385015:-	tt1385018:-	tt1385021:-	tt1385024:-	tt1385025:-	tt1385026:-	tt1385027:-	tt1385029:-	tt1385030:-	tt1385035:-	tt1385036:-	tt1385037:-	tt1385038:-	tt1385039:-	tt1385040:-	tt1385041:-	tt1385044:-	tt1385045:-	tt1385046:-	tt1385047:-	tt1385051:-	
3	tt0312426:-	tt0418283:-	tt0425534:-	tt0784167:-	tt0993526:-	tt1072387:-	tt1097197:-	tt1220465:-	tt1266470:-	tt1266478:-	tt1267103:-	tt1267104:-	tt1267105:-	tt1267109:-	tt1267110:-	tt1267111:-	tt1267113:-	tt1267114:-	tt1384840:-	tt1384842:-	tt1384847:-	tt1384848:-	tt1384849:-	tt1384852:-	tt1384853:-	tt1384856:-	tt1384859:-	tt1384860:-	tt1384862:-	tt1384865:-	tt1384867:-	tt1384987:-	tt1384992:-	tt1384993:-	tt1384995:-	tt1384999:-	tt1385006:-	tt1385008:-	tt1385013:-	tt1385016:-	tt1385017:-	tt1385023:-	tt1385028:-	tt1385031:-	tt1385032:-	tt1385033:-	tt1385042:-	tt1385043:-	tt1385048:-	tt1385049:-	tt1385050:-	
1	tt0313915:6.1	tt0424011:-	tt1025207:-	tt1387567:-	tt1387568:-	tt1387570:-	tt1387571:-	tt1387572:-	tt1387573:-	tt1387574:-	tt1387575:-	tt1387576:-	tt1387578:-	tt1387579:-	tt1387580:-	tt1387581:-	tt1387582:-	tt1387583:-	tt1387584:-	tt1387586:-	tt1387587:-	tt1387588:-	tt1387589:-	tt1387590:-	tt1387591:-	tt1387592:-	tt1387593:-	tt1387594:-	tt1387595:-	tt1387596:-	tt1387597:-	tt1387598:-	tt1387599:-	tt1387600:-	tt1387601:9.6	tt1387602:-	tt1387603:-	tt1387604:-	tt1387605:-	tt1387606:-	tt1387607:-	tt1387608:-	
